코드,발송일,유형코드,수량,
466184,20110927,1041,1,
466184,20110929,1041,27,
466184,20111001,1041,4,
466184,20111004,1041,1,
466184,20111006,1041,39,
466184,20111008,1041,2,
466184,20111011,1041,1,
466184,20111013,1041,40,
466184,20111015,1815,1,
466184,20111018,1041,1,
466184,20111020,1041,39,
466184,20111022,1041,1,
466184,20111027,1041,41,
466184,20111029,1815,1,
466184,20111101,1041,1,
466184,20111103,1041,7,
466184,20111105,1041,2,
466184,20111108,1041,1,
466184,20111110,1041,52,
466184,20111112,1041,1,
466184,20111115,1041,1,
466184,20111117,1041,67,
466184,20111118,1041,1,
466184,20111119,1041,1,
466184,20111122,1041,1,
466184,20111124,1041,21,
466184,20111126,1041,1,
466184,20111130,1041,31,
466184,20111203,1041,1,
466184,20111206,1041,1,
466184,20111208,1041,35,
466184,20111210,1041,6,
466184,20111213,1041,1,
466184,20111215,1815,2,
466184,20111215,1041,30,
466184,20111217,1041,10,
466184,20111220,1041,1,
466184,20111221,1815,1,
466184,20111222,1041,5,
466184,20111223,1815,1,
466184,20111224,1041,5,
466184,20111227,1041,1,
466184,20111228,1815,1,
466184,20111229,1041,45,
466184,20111230,1815,1,
466184,20111231,1041,5,
466183,20110816,1041,6,
466183,20110816,1627,1,
466183,20110929,1041,2,
466183,20111018,1041,1,
466183,20111026,1815,1,
466183,20111129,1815,1,
466183,20111129,1041,2,
466183,20111222,1815,1,
466172,20110823,1815,3,
466172,20110905,1815,2,
466172,20111010,1815,2,
466172,20111114,1815,2,
466172,20111205,1815,1,
466172,20111212,1815,2,
466166,20110907,1815,49,
466166,20110907,1656,1,
466166,20110928,1815,103,
466161,20110810,1815,1,
466161,20110831,1815,1,
466161,20110915,1815,2,
466161,20110915,1692,2,
466161,20110926,1815,1,
466161,20111017,1815,4,
466161,20111017,1692,3,
466161,20111031,1815,1,
466161,20111112,1815,1,
466161,20111123,1627,1,
466161,20111219,1815,2,
466161,20111219,1692,5,
466161,20111229,1692,1,
466160,20110816,1692,1,
466160,20110920,1692,1,
466160,20110927,1692,2,
466160,20111025,1692,8,
466160,20111108,1692,3,
466160,20111115,1692,2,
466160,20111227,1692,1,
466158,20110802,1815,28,
466158,20110802,1041,5,
466158,20110804,1815,1,
466158,20110806,1815,2,
466158,20110809,1815,12,
466158,20110811,1815,2,
466158,20110813,1815,7,
466158,20110816,1815,6,
466158,20110818,1815,14,
466158,20110821,1815,3,
466158,20110823,1815,6,
466158,20110825,1041,2,
466158,20110827,1815,1,
466158,20110828,1815,1,
466158,20110830,1815,8,
466158,20110901,1815,5,
466158,20110903,1815,1,
466158,20110906,1815,12,
466158,20110908,1815,12,
466158,20110908,1041,3,
466158,20110910,1815,4,
466158,20110911,1815,3,
466158,20110915,1815,12,
466158,20110917,1815,4,
466158,20110920,1815,14,
466158,20110924,1815,11,
466158,20110925,1815,1,
466158,20110927,1815,14,
466158,20110929,1815,7,
466158,20111001,1815,5,
466158,20111003,1815,1,
466158,20111006,1815,14,
466158,20111008,1815,8,
466158,20111011,1815,4,
466158,20111013,1815,5,
466158,20111015,1815,3,
466158,20111018,1815,8,
466158,20111020,1815,3,
466158,20111022,1815,5,
466158,20111025,1815,8,
466158,20111027,1815,6,
466158,20111029,1815,9,
466158,20111030,1815,1,
466158,20111101,1815,2,
466158,20111103,1815,1,
466158,20111105,1815,8,
466158,20111110,1815,24,
466158,20111112,1815,45,
466158,20111112,1041,9,
466158,20111115,1815,9,
466158,20111115,1041,1,
466158,20111117,1815,1,
466158,20111119,1815,2,
466158,20111122,1815,11,
466158,20111125,1815,9,
466158,20111126,1815,2,
466158,20111126,1692,1,
466158,20111129,1815,4,
466158,20111201,1815,2,
466158,20111201,1692,2,
466158,20111203,1815,1,
466158,20111206,1815,2,
466158,20111208,1815,4,
466158,20111210,1815,2,
466158,20111213,1815,2,
466158,20111215,1815,3,
466158,20111217,1815,3,
466158,20111220,1815,2,
466158,20111222,1815,1,
466158,20111224,1815,1,
466158,20111227,1815,4,
466158,20111229,1815,3,
466158,20111231,1815,3,
466151,20110806,1815,1,
466151,20110811,1692,1,
466151,20110818,1692,2,
466151,20110823,1815,1,
466151,20110825,1692,1,
466151,20110830,1815,1,
466151,20110906,1815,1,
466151,20110910,1815,1,
466151,20110916,1815,1,
466151,20110927,1815,2,
466151,20110928,1692,1,
466151,20110929,1815,1,
466151,20111003,1815,1,
466151,20111005,1815,1,
466151,20111008,1692,1,
466151,20111013,1692,1,
466151,20111018,1815,1,
466151,20111024,1815,1,
466151,20111029,1815,1,
466151,20111103,1815,1,
466151,20111107,1815,1,
466151,20111109,1692,2,
466151,20111112,1815,1,
466151,20111119,1815,1,
466151,20111119,1692,1,
466151,20111125,1815,2,
466151,20111128,1692,3,
466151,20111129,1815,1,
466151,20111201,1692,1,
466151,20111206,1815,1,
466151,20111216,1815,1,
466151,20111221,1815,1,
466151,20111230,1815,2,
466149,20110804,1373,6,
466149,20110810,1373,8,
466149,20110819,1373,6,
466149,20110826,1373,9,
466149,20110901,1373,6,
466149,20110908,1373,6,
466149,20110917,1373,9,
466149,20110921,1373,3,
466149,20110926,1373,2,
466149,20110929,1373,7,
466149,20111008,1373,10,
466149,20111012,1373,8,
466149,20111017,1373,4,
466149,20111024,1373,8,
466149,20111031,1373,7,
466149,20111111,1373,14,
466149,20111122,1373,7,
466149,20111203,1373,21,
466149,20111216,1373,21,
466149,20111221,1373,7,
466149,20111224,1373,20,
466149,20111229,1373,15,
466148,20110816,1373,1,
466148,20110920,1373,12,
466148,20111012,1373,4,
466148,20111129,1373,1,
466148,20111213,1373,19,
466146,20110801,1815,5,
466146,20110801,1261,3,
466146,20110802,1815,10,
466146,20110802,1261,7,
466146,20110803,1815,12,
466146,20110803,1261,8,
466146,20110804,1815,18,
466146,20110804,1261,6,
466146,20110805,1815,17,
466146,20110805,1261,4,
466146,20110806,1815,8,
466146,20110806,1261,5,
466146,20110808,1815,2,
466146,20110808,1261,6,
466146,20110809,1815,10,
466146,20110809,1261,6,
466146,20110810,1815,12,
466146,20110810,1261,10,
466146,20110811,1815,9,
466146,20110811,1261,6,
466146,20110812,1815,7,
466146,20110812,1261,11,
466146,20110813,1815,1,
466146,20110816,1815,23,
466146,20110816,1261,13,
466146,20110817,1815,31,
466146,20110817,1261,16,
466146,20110818,1396,1,
466146,20110818,1815,16,
466146,20110818,1261,10,
466146,20110819,1815,21,
466146,20110819,1261,6,
466146,20110820,1815,12,
466146,20110820,1261,4,
466146,20110822,1815,6,
466146,20110822,1261,19,
466146,20110823,1815,4,
466146,20110823,1261,11,
466146,20110824,1815,28,
466146,20110824,1261,9,
466146,20110825,1815,49,
466146,20110825,1261,25,
466146,20110826,1815,12,
466146,20110826,1261,8,
466146,20110827,1815,11,
466146,20110827,1261,6,
466146,20110829,1815,8,
466146,20110829,1261,1,
466146,20110830,1815,13,
466146,20110830,1261,15,
466146,20110831,1815,13,
466146,20110831,1261,7,
466146,20110901,1815,19,
466146,20110901,1261,1,
466146,20110902,1815,20,
466146,20110902,1261,14,
466146,20110903,1815,11,
466146,20110903,1261,3,
466146,20110905,1815,22,
466146,20110905,1261,2,
466146,20110906,1815,30,
466146,20110906,1261,15,
466146,20110907,1815,25,
466146,20110907,1261,8,
466146,20110908,1815,30,
466146,20110908,1261,6,
466146,20110909,1815,14,
466146,20110909,1261,4,
466146,20110910,1815,4,
466146,20110910,1692,1,
466146,20110910,1261,2,
466146,20110914,1815,2,
466146,20110914,1261,2,
466146,20110915,1815,32,
466146,20110915,1261,14,
466146,20110916,1815,17,
466146,20110916,1261,3,
466146,20110917,1815,4,
466146,20110917,1261,3,
466146,20110919,1815,11,
466146,20110919,1261,8,
466146,20110920,1815,6,
466146,20110920,1261,6,
466146,20110921,1815,10,
466146,20110921,1261,6,
466146,20110922,1815,15,
466146,20110922,1261,7,
466146,20110923,1815,26,
466146,20110923,1261,26,
466146,20110924,1815,13,
466146,20110924,1261,3,
466146,20110926,1261,1,
466146,20110927,1815,5,
466146,20110927,1261,1,
466146,20110928,1815,7,
466146,20110928,1261,5,
466146,20110929,1815,4,
466146,20110929,1261,8,
466146,20110930,1815,8,
466146,20110930,1261,4,
466146,20111001,1815,6,
466146,20111001,1261,8,
466146,20111004,1815,4,
466146,20111004,1261,1,
466146,20111005,1815,11,
466146,20111005,1261,14,
466146,20111006,1815,8,
466146,20111006,1261,10,
466146,20111007,1815,2,
466146,20111007,1261,8,
466146,20111008,1815,18,
466146,20111008,1261,17,
466146,20111010,1815,1,
466146,20111010,1261,2,
466146,20111011,1815,7,
466146,20111011,1261,14,
466146,20111012,1815,12,
466146,20111012,1261,12,
466146,20111013,1815,9,
466146,20111013,1261,8,
466146,20111014,1815,12,
466146,20111014,1261,12,
466146,20111015,1815,12,
466146,20111015,1261,4,
466146,20111017,1815,6,
466146,20111017,1261,9,
466146,20111018,1815,4,
466146,20111018,1261,5,
466146,20111019,1815,21,
466146,20111019,1261,10,
466146,20111020,1815,7,
466146,20111020,1261,2,
466146,20111021,1815,9,
466146,20111021,1261,14,
466146,20111022,1815,2,
466146,20111024,1815,11,
466146,20111024,1261,4,
466146,20111025,1815,49,
466146,20111025,1261,12,
466146,20111026,1815,6,
466146,20111026,1261,7,
466146,20111027,1815,9,
466146,20111027,1261,11,
466146,20111028,1815,9,
466146,20111028,1261,2,
466146,20111029,1815,10,
466146,20111029,1261,7,
466146,20111031,1261,1,
466146,20111101,1815,12,
466146,20111101,1261,15,
466146,20111102,1815,10,
466146,20111102,1261,10,
466146,20111103,1815,11,
466146,20111103,1261,7,
466146,20111104,1815,14,
466146,20111104,1261,8,
466146,20111105,1815,3,
466146,20111105,1261,8,
466146,20111107,1815,12,
466146,20111107,1261,7,
466146,20111108,1815,14,
466146,20111108,1261,4,
466146,20111109,1815,16,
466146,20111109,1261,15,
466146,20111110,1396,2,
466146,20111110,1815,19,
466146,20111110,1261,13,
466146,20111111,1815,17,
466146,20111111,1261,4,
466146,20111112,1815,3,
466146,20111112,1261,8,
466146,20111114,1815,7,
466146,20111114,1261,2,
466146,20111115,1815,47,
466146,20111115,1261,7,
466146,20111116,1815,9,
466146,20111116,1261,6,
466146,20111117,1815,15,
466146,20111117,1261,4,
466146,20111118,1815,18,
466146,20111118,1261,8,
466146,20111119,1815,1,
466146,20111119,1261,7,
466146,20111121,1815,4,
466146,20111122,1815,34,
466146,20111122,1261,31,
466146,20111123,1815,5,
466146,20111123,1261,9,
466146,20111124,1815,8,
466146,20111124,1261,8,
466146,20111125,1815,6,
466146,20111125,1261,4,
466146,20111126,1815,8,
466146,20111126,1261,6,
466146,20111128,1815,8,
466146,20111128,1261,9,
466146,20111129,1815,4,
466146,20111129,1261,10,
466146,20111130,1815,13,
466146,20111130,1261,12,
466146,20111201,1815,5,
466146,20111201,1261,2,
466146,20111202,1815,16,
466146,20111202,1261,10,
466146,20111203,1815,16,
466146,20111203,1261,5,
466146,20111205,1815,1,
466146,20111205,1261,10,
466146,20111206,1815,18,
466146,20111206,1261,10,
466146,20111207,1815,9,
466146,20111207,1261,1,
466146,20111208,1815,11,
466146,20111208,1041,1,
466146,20111208,1261,7,
466146,20111209,1815,10,
466146,20111209,1261,12,
466146,20111210,1815,11,
466146,20111210,1261,6,
466146,20111212,1815,7,
466146,20111212,1261,2,
466146,20111213,1815,13,
466146,20111213,1261,14,
466146,20111214,1815,12,
466146,20111214,1261,11,
466146,20111215,1815,17,
466146,20111215,1261,12,
466146,20111216,1815,16,
466146,20111216,1261,7,
466146,20111217,1815,15,
466146,20111217,1261,8,
466146,20111219,1261,3,
466146,20111220,1815,8,
466146,20111220,1261,13,
466146,20111221,1815,25,
466146,20111221,1261,12,
466146,20111222,1815,12,
466146,20111222,1261,6,
466146,20111223,1815,13,
466146,20111223,1261,1,
466146,20111224,1815,18,
466146,20111224,1261,5,
466146,20111226,1815,10,
466146,20111226,1261,11,
466146,20111227,1815,19,
466146,20111227,1261,7,
466146,20111228,1815,15,
466146,20111228,1261,16,
466146,20111229,1815,10,
466146,20111229,1261,2,
466146,20111230,1815,8,
466146,20111230,1261,4,
466146,20111231,1815,18,
466146,20111231,1261,8,
466144,20110930,1815,2,
466138,20111020,1041,13,
466138,20111020,1797,7,
466138,20111124,1041,1,
466138,20111208,1041,1,
466138,20111220,1041,20,
466137,20110825,1041,37,
466137,20110825,1797,1,
466137,20111010,1041,6,
466137,20111010,1261,2,
466137,20111126,1041,9,
466136,20110831,1261,1,
466136,20110907,1041,1,
466136,20110914,1041,1,
466136,20111012,1041,1,
466136,20111022,1041,1,
466135,20110805,1815,2,
466135,20110805,1041,2,
466135,20110811,1815,3,
466135,20110811,1041,3,
466135,20110816,1815,2,
466135,20110820,1815,1,
466135,20110825,1815,3,
466135,20110825,1041,3,
466135,20110831,1815,1,
466135,20110831,1041,4,
466135,20110914,1815,2,
466135,20110914,1041,5,
466135,20110923,1815,5,
466135,20110923,1041,1,
466135,20111006,1815,11,
466135,20111006,1041,1,
466135,20111013,1815,4,
466135,20111013,1692,7,
466135,20111013,1041,1,
466135,20111103,1815,1,
466135,20111105,1815,2,
466135,20111105,1041,13,
466135,20111201,1815,1,
466135,20111201,1041,14,
466135,20111212,1041,2,
466135,20111222,1041,9,
466135,20111231,1815,1,
466135,20111231,1041,6,
466134,20110826,1373,1,
466134,20110906,1815,2,
466134,20111028,1815,1,
466134,20111115,1815,1,
466134,20111206,1815,1,
466133,20110826,1815,5,
466133,20110826,1261,4,
466133,20110826,1373,4,
466133,20110909,1815,9,
466133,20110909,1261,1,
466133,20110909,1373,2,
466133,20110914,1815,1,
466133,20110916,1815,1,
466133,20110919,1815,2,
466133,20110923,1815,1,
466133,20111010,1815,6,
466133,20111010,1261,3,
466133,20111010,1373,6,
466133,20111026,1815,2,
466133,20111026,1692,2,
466133,20111026,1261,2,
466133,20111026,1373,2,
466133,20111031,1815,7,
466133,20111031,1692,8,
466133,20111031,1373,2,
466133,20111111,1815,6,
466133,20111111,1692,4,
466133,20111111,1261,4,
466133,20111111,1373,1,
466133,20111118,1815,10,
466133,20111130,1815,3,
466133,20111130,1692,4,
466133,20111130,1373,3,
466133,20111205,1261,1,
466133,20111205,1373,1,
466133,20111219,1815,2,
466133,20111219,1692,6,
466133,20111219,1261,1,
466133,20111219,1373,5,
466133,20111228,1692,1,
466133,20111230,1815,1,
466132,20110801,1692,1,
466132,20110803,1692,1,
466132,20110806,1692,1,
466132,20110810,1692,1,
466132,20110812,1692,1,
466132,20110816,1373,1,
466132,20110819,1373,1,
466132,20110822,1692,1,
466132,20110829,1692,1,
466132,20110831,1692,1,
466132,20110905,1261,1,
466132,20110908,1373,1,
466132,20110914,1692,1,
466132,20110916,1692,1,
466132,20110923,1373,1,
466132,20110926,1373,1,
466132,20110930,1692,1,
466132,20111005,1692,1,
466132,20111012,1692,1,
466132,20111017,1692,2,
466132,20111104,1692,1,
466132,20111107,1692,1,
466132,20111112,1373,1,
466132,20111118,1815,1,
466132,20111123,1692,1,
466132,20111125,1815,1,
466132,20111203,1373,1,
466132,20111216,1692,1,
466132,20111226,1692,1,
466131,20110808,1815,2,
466131,20110808,1692,4,
466131,20110816,1815,4,
466131,20110816,1692,4,
466131,20110816,1878,1,
466131,20110822,1815,6,
466131,20110822,1692,2,
466131,20110822,1627,1,
466131,20110829,1815,4,
466131,20110829,1692,4,
466131,20110905,1815,6,
466131,20110905,1692,4,
466131,20110914,1815,4,
466131,20110914,1692,3,
466131,20110920,1815,3,
466131,20110920,1692,5,
466131,20110927,1815,6,
466131,20111004,1815,4,
466131,20111004,1692,4,
466131,20111017,1815,4,
466131,20111017,1692,4,
466131,20111031,1815,6,
466131,20111031,1692,3,
466131,20111107,1815,3,
466131,20111107,1692,3,
466131,20111114,1815,9,
466131,20111114,1692,2,
466131,20111121,1815,10,
466131,20111121,1692,3,
466131,20111128,1815,4,
466131,20111128,1692,3,
466131,20111205,1815,4,
466131,20111205,1878,1,
466131,20111212,1815,3,
466131,20111212,1692,1,
466131,20111219,1815,3,
466131,20111219,1692,6,
466131,20111229,1815,7,
466131,20111229,1692,3,
466130,20110810,1041,13,
466130,20110819,1041,1,
466130,20110819,1878,1,
466130,20110826,1041,3,
466130,20110909,1815,1,
466130,20110909,1041,1,
466130,20110916,1041,1,
466130,20110930,1041,1,
466130,20111010,1041,4,
466130,20111104,1041,1,
466130,20111118,1041,1,
466130,20111202,1041,1,
466130,20111228,1041,23,
466130,20111230,1815,1,
466129,20110816,1815,3,
466127,20110824,1627,1,
466127,20111006,1627,1,
466126,20110825,1815,5,
466126,20110825,1692,2,
466126,20110825,1261,1,
466126,20110825,1373,10,
466126,20110924,1815,1,
466126,20110924,1373,1,
466124,20110804,1815,12,
466124,20110804,1692,17,
466124,20110810,1815,22,
466124,20110810,1692,15,
466124,20110817,1815,19,
466124,20110817,1692,20,
466124,20110824,1815,21,
466124,20110824,1692,20,
466124,20110902,1815,16,
466124,20110902,1692,25,
466124,20110907,1815,15,
466124,20110907,1692,18,
466124,20110914,1815,10,
466124,20110914,1692,9,
466124,20110921,1815,10,
466124,20110921,1692,14,
466124,20110928,1815,16,
466124,20110928,1692,23,
466124,20110928,1041,1,
466124,20111006,1815,15,
466124,20111006,1692,23,
466124,20111006,1041,1,
466124,20111012,1815,9,
466124,20111012,1692,11,
466124,20111019,1815,14,
466124,20111019,1692,17,
466124,20111027,1815,18,
466124,20111027,1692,22,
466124,20111031,1815,4,
466124,20111031,1692,7,
466124,20111102,1815,6,
466124,20111102,1692,6,
466124,20111109,1815,18,
466124,20111109,1692,18,
466124,20111116,1815,11,
466124,20111116,1692,13,
466124,20111123,1815,15,
466124,20111123,1692,17,
466124,20111130,1815,15,
466124,20111130,1692,20,
466124,20111207,1815,20,
466124,20111207,1692,18,
466124,20111214,1815,23,
466124,20111214,1692,19,
466124,20111221,1815,15,
466124,20111221,1692,15,
466124,20111228,1815,10,
466124,20111228,1692,19,
466123,20110812,1815,1,
466123,20110820,1692,1,
466123,20111008,1815,18,
466123,20111028,1878,1,
466123,20111118,1815,1,
466123,20111216,1815,2,
466123,20111223,1815,1,
466119,20110804,1041,9,
466119,20110818,1815,2,
466119,20110818,1041,9,
466119,20110905,1041,1,
466119,20110919,1815,3,
466119,20110919,1692,1,
466119,20110919,1041,8,
466119,20110926,1041,1,
466119,20111010,1041,2,
466119,20111103,1041,14,
466119,20111124,1041,4,
466119,20111212,1041,1,
466118,20110804,1815,16,
466118,20110825,1815,15,
466118,20110901,1815,10,
466118,20110922,1815,24,
466118,20110929,1815,15,
466118,20111027,1815,23,
466118,20111201,1815,16,
466117,20111012,1815,1,
466117,20111028,1815,2,
466117,20111119,1815,1,
466117,20111205,1815,2,
466116,20110805,1692,2,
466116,20110809,1815,1,
466116,20110809,1692,1,
466116,20110811,1815,1,
466116,20110812,1815,2,
466116,20110812,1692,1,
466116,20110813,1692,2,
466116,20110815,1692,3,
466116,20110817,1815,1,
466116,20110819,1692,2,
466116,20110822,1692,2,
466116,20110823,1692,1,
466116,20110825,1692,4,
466116,20110829,1692,3,
466116,20110830,1692,1,
466116,20110831,1692,4,
466116,20110905,1815,2,
466116,20110906,1692,3,
466116,20110908,1815,1,
466116,20110908,1692,4,
466116,20110910,1692,2,
466116,20110915,1692,3,
466116,20110919,1692,3,
466116,20110920,1692,2,
466116,20110926,1815,1,
466116,20110926,1692,8,
466116,20110928,1692,2,
466116,20110930,1692,5,
466116,20111004,1815,1,
466116,20111004,1692,2,
466116,20111006,1815,2,
466116,20111006,1692,1,
466116,20111007,1692,1,
466116,20111010,1815,1,
466116,20111010,1692,3,
466116,20111011,1692,2,
466116,20111013,1692,2,
466116,20111014,1815,1,
466116,20111014,1692,3,
466116,20111017,1692,6,
466116,20111019,1815,2,
466116,20111019,1692,3,
466116,20111020,1692,2,
466116,20111021,1815,1,
466116,20111021,1692,1,
466116,20111025,1692,11,
466116,20111028,1692,1,
466116,20111101,1815,2,
466116,20111101,1692,1,
466116,20111103,1692,1,
466116,20111107,1692,1,
466116,20111108,1692,5,
466116,20111110,1692,1,
466116,20111116,1692,2,
466116,20111122,1692,1,
466116,20111128,1692,1,
466116,20111205,1815,1,
466116,20111205,1692,7,
466116,20111208,1692,4,
466116,20111213,1815,1,
466116,20111213,1692,7,
466116,20111215,1692,8,
466116,20111221,1692,1,
466116,20111222,1692,5,
466116,20111224,1692,4,
466116,20111226,1692,5,
466116,20111229,1692,5,
466116,20111230,1692,3,
466115,20111227,1355,12,
466114,20110905,1878,1,
466113,20110803,1692,6,
466113,20110810,1692,3,
466113,20110824,1815,2,
466113,20110824,1692,5,
466113,20110831,1815,2,
466113,20110907,1815,1,
466113,20110907,1692,5,
466113,20110914,1692,2,
466113,20110921,1692,1,
466113,20110928,1815,1,
466113,20110928,1692,3,
466113,20111005,1692,2,
466113,20111012,1692,2,
466113,20111019,1692,3,
466113,20111102,1692,2,
466113,20111109,1692,2,
466113,20111116,1692,5,
466113,20111123,1692,2,
466113,20111207,1692,3,
466113,20111214,1692,5,
466113,20111221,1692,3,
466113,20111228,1692,2,
466112,20110822,1815,1,
466112,20110825,1815,1,
466112,20110828,1815,2,
466112,20110829,1815,5,
466112,20110831,1815,2,
466112,20110902,1815,2,
466112,20110905,1815,2,
466112,20110907,1815,2,
466112,20110908,1815,1,
466112,20110908,1656,1,
466112,20111006,1815,1,
466112,20111010,1815,5,
466112,20111011,1815,2,
466112,20111012,1815,1,
466112,20111015,1815,2,
466112,20111017,1815,5,
466112,20111019,1815,4,
466112,20111020,1815,1,
466112,20111021,1815,4,
466112,20111024,1815,3,
466112,20111025,1815,2,
466112,20111027,1815,3,
466112,20111028,1815,2,
466112,20111029,1815,1,
466112,20111031,1815,2,
466112,20111101,1815,2,
466112,20111105,1815,3,
466112,20111107,1815,2,
466112,20111108,1815,1,
466112,20111109,1815,3,
466112,20111110,1815,2,
466112,20111111,1815,2,
466112,20111114,1815,2,
466112,20111116,1815,5,
466112,20111118,1815,2,
466112,20111121,1815,3,
466112,20111122,1815,2,
466112,20111123,1815,2,
466112,20111125,1815,3,
466112,20111126,1815,1,
466112,20111128,1815,8,
466112,20111129,1815,1,
466112,20111130,1815,2,
466112,20111201,1815,3,
466112,20111202,1815,1,
466112,20111203,1815,2,
466112,20111205,1815,5,
466112,20111206,1815,3,
466112,20111207,1815,2,
466112,20111208,1815,2,
466112,20111209,1815,2,
466112,20111210,1815,3,
466112,20111212,1815,6,
466112,20111213,1815,2,
466112,20111214,1815,4,
466112,20111215,1815,3,
466112,20111216,1815,2,
466112,20111217,1815,3,
466112,20111219,1815,2,
466112,20111220,1815,1,
466112,20111221,1815,3,
466112,20111222,1815,1,
466112,20111223,1815,3,
466112,20111224,1815,2,
466112,20111226,1815,4,
466112,20111227,1815,3,
466112,20111228,1815,2,
466112,20111230,1815,2,
466112,20111231,1815,3,
466109,20110805,1627,1,
466109,20110811,1041,1,
466109,20110811,1627,1,
466109,20110819,1041,1,
466109,20110819,1878,4,
466109,20110819,1627,1,
466109,20110826,1878,1,
466109,20110826,1627,2,
466109,20110826,1891,1,
466109,20110909,1041,4,
466109,20110909,1878,6,
466109,20110909,1627,5,
466109,20110923,1041,2,
466109,20110923,1878,2,
466109,20110923,1627,1,
466109,20110929,1878,3,
466109,20110929,1627,2,
466109,20111006,1041,2,
466109,20111006,1878,9,
466109,20111006,1627,2,
466109,20111006,1891,1,
466109,20111013,1878,2,
466109,20111013,1627,1,
466109,20111013,1091,1,
466109,20111020,1041,1,
466109,20111020,1878,2,
466109,20111020,1627,3,
466109,20111026,1041,1,
466109,20111026,1878,1,
466109,20111026,1627,1,
466109,20111026,1091,1,
466109,20111101,1878,2,
466109,20111101,1627,3,
466109,20111108,1878,5,
466109,20111108,1627,2,
466109,20111118,1878,1,
466109,20111124,1878,1,
466109,20111130,1041,1,
466109,20111130,1878,3,
466109,20111130,1627,4,
466109,20111205,1041,1,
466109,20111205,1878,1,
466109,20111205,1627,3,
466109,20111212,1878,1,
466109,20111212,1627,3,
466109,20111219,1878,3,
466109,20111219,1627,5,
466109,20111223,1878,1,
466109,20111229,1041,2,
466109,20111229,1878,3,
466109,20111229,1627,3,
466108,20110801,1041,55,
466108,20110804,1041,29,
466108,20110818,1041,28,
466108,20110825,1041,9,
466108,20110908,1041,7,
466108,20110919,1041,3,
466108,20111006,1815,6,
466108,20111006,1041,18,
466108,20111020,1815,2,
466108,20111020,1041,9,
466108,20111020,1878,1,
466108,20111027,1041,1,
466108,20111114,1815,6,
466108,20111114,1041,48,
466108,20111114,1878,1,
466107,20110802,1041,32,
466107,20110809,1041,10,
466107,20110816,1041,9,
466107,20110823,1041,11,
466107,20110826,1041,4,
466107,20110902,1041,1,
466107,20110906,1041,14,
466107,20110916,1041,7,
466107,20110920,1041,5,
466107,20110927,1041,17,
466107,20111007,1041,18,
466107,20111011,1041,7,
