코드,발송일,유형코드,수량,
466184,20100112,1815,1,
466184,20100114,1815,1,
466184,20100116,1041,1,
466184,20100119,1815,5,
466184,20100119,1041,4,
466184,20100121,1815,1,
466184,20100123,1815,1,
466184,20100126,1041,1,
466184,20100128,1815,1,
466184,20100130,1041,1,
466184,20100202,1815,1,
466184,20100204,1878,1,
466184,20100206,1041,1,
466184,20100206,1627,4,
466184,20100209,1041,1,
466184,20100211,1815,1,
466184,20100216,1041,1,
466184,20100218,1815,15,
466184,20100218,1656,2,
466184,20100218,1041,1,
466184,20100220,1815,1,
466184,20100223,1815,1,
466184,20100225,1815,1,
466184,20100227,1815,1,
466184,20100302,1041,1,
466184,20100304,1815,1,
466184,20100306,1815,24,
466184,20100306,1041,24,
466184,20100309,1041,1,
466184,20100311,1815,1,
466184,20100313,1815,1,
466184,20100316,1041,1,
466184,20100318,1815,14,
466184,20100318,1041,12,
466184,20100320,1815,1,
466184,20100323,1815,1,
466184,20100325,1041,1,
466184,20100327,1041,1,
466184,20100330,1815,6,
466184,20100401,1815,1,
466184,20100403,1878,1,
466184,20100406,1041,1,
466184,20100408,1815,10,
466184,20100410,1041,1,
466184,20100413,1041,1,
466184,20100415,1815,1,
466184,20100417,1041,1,
466184,20100420,1041,1,
466184,20100422,1815,1,
466184,20100424,1815,12,
466184,20100425,1815,4,
466184,20100427,1815,1,
466184,20100429,1815,1,
466184,20100501,1815,16,
466184,20100501,1041,4,
466184,20100504,1041,1,
466184,20100506,1815,1,
466184,20100508,1041,1,
466184,20100511,1041,1,
466184,20100512,1815,4,
466184,20100512,1041,2,
466184,20100513,1815,1,
466184,20100515,1041,6,
466184,20100518,1041,1,
466184,20100520,1041,18,
466184,20100521,1041,20,
466184,20100522,1815,1,
466184,20100525,1041,1,
466184,20100527,1041,1,
466184,20100529,1041,1,
466184,20100601,1041,1,
466184,20100603,1815,1,
466184,20100605,1041,1,
466184,20100608,1041,1,
466184,20100610,1041,30,
466184,20100612,1041,1,
466184,20100615,1041,1,
466184,20100617,1041,1,
466184,20100619,1041,1,
466184,20100622,1041,1,
466184,20100624,1041,10,
466184,20100626,1815,1,
466184,20100629,1815,1,
466184,20100701,1041,1,
466184,20100703,1041,14,
466184,20100706,1815,1,
466184,20100708,1815,1,
466184,20100710,1815,1,
466184,20100713,1041,1,
466184,20100715,1041,16,
466184,20100717,1041,1,
466184,20100720,1041,1,
466184,20100722,1041,5,
466184,20100724,1815,1,
466184,20100727,1815,1,
466184,20100729,1041,8,
466184,20100731,1878,1,
466183,20100308,1041,1,
466183,20100408,1041,2,
466183,20100421,1041,3,
466183,20100429,1878,1,
466183,20100525,1041,1,
466183,20100525,1261,1,
466183,20100610,1041,6,
466183,20100628,1041,2,
466183,20100714,1041,86,
466183,20100729,1041,81,
466183,20100729,1091,1,
466182,20100126,1878,1,
466182,20100701,1878,2,
466172,20100105,1815,1,
466172,20100111,1815,1,
466172,20100118,1815,1,
466172,20100121,1815,4,
466172,20100127,1815,3,
466172,20100204,1815,5,
466172,20100308,1815,11,
466172,20100315,1815,1,
466172,20100412,1815,3,
466172,20100414,1815,16,
466172,20100426,1815,6,
466172,20100503,1815,2,
466172,20100505,1815,1,
466172,20100513,1815,4,
466172,20100518,1815,2,
466172,20100522,1815,5,
466172,20100527,1815,3,
466172,20100601,1815,1,
466172,20100605,1815,5,
466172,20100617,1815,3,
466172,20100619,1815,1,
466172,20100624,1815,3,
466172,20100626,1815,1,
466172,20100629,1815,1,
466172,20100701,1815,2,
466172,20100703,1815,1,
466172,20100706,1815,1,
466172,20100708,1815,1,
466172,20100713,1815,1,
466169,20100107,1815,1,
466169,20100219,1815,1,
466169,20100302,1815,1,
466169,20100402,1815,1,
466169,20100504,1815,1,
466167,20100317,1242,1,
466166,20100303,1396,1,
466166,20100303,1815,44,
466166,20100303,1656,3,
466166,20100303,1692,1,
466166,20100303,1261,1,
466166,20100512,1815,68,
466166,20100512,1041,2,
466166,20100531,1815,17,
466166,20100603,1815,4,
466166,20100603,1692,2,
466166,20100617,1815,30,
466166,20100617,1091,10,
466166,20100624,1815,25,
466166,20100624,1692,3,
466166,20100624,1041,2,
466166,20100701,1815,5,
466166,20100701,1692,5,
466163,20100508,1815,5,
466163,20100508,1656,1,
466161,20100129,1815,1,
466161,20100129,1692,1,
466161,20100313,1815,1,
466161,20100420,1692,1,
466161,20100424,1692,1,
466161,20100525,1815,1,
466161,20100525,1692,1,
466161,20100527,1815,1,
466161,20100527,1692,1,
466161,20100621,1815,1,
466161,20100621,1692,1,
466160,20100102,1692,1,
466160,20100115,1692,1,
466160,20100226,1692,1,
466160,20100409,1692,4,
466160,20100507,1692,4,
466160,20100514,1692,1,
466160,20100528,1692,3,
466160,20100604,1692,1,
466160,20100611,1692,1,
466160,20100618,1692,2,
466160,20100702,1692,2,
466160,20100716,1692,3,
466160,20100723,1692,5,
466160,20100730,1692,1,
466158,20100102,1815,1,
466158,20100104,1815,1,
466158,20100105,1815,1,
466158,20100107,1815,1,
466158,20100109,1815,1,
466158,20100112,1815,1,
466158,20100116,1815,1,
466158,20100119,1815,1,
466158,20100121,1815,1,
466158,20100124,1815,1,
466158,20100126,1853,1,
466158,20100128,1853,1,
466158,20100130,1815,1,
466158,20100131,1692,1,
466158,20100202,1815,1,
466158,20100206,1815,1,
466158,20100209,1815,1,
466158,20100213,1815,1,
466158,20100216,1815,1,
466158,20100220,1853,2,
466158,20100223,1815,1,
466158,20100225,1815,1,
466158,20100227,1815,1,
466158,20100228,1815,1,
466158,20100306,1815,1,
466158,20100309,1692,1,
466158,20100313,1853,1,
466158,20100313,1815,1,
466158,20100316,1815,1,
466158,20100318,1815,1,
466158,20100320,1815,1,
466158,20100323,1815,1,
466158,20100327,1815,1,
466158,20100328,1815,1,
466158,20100403,1815,1,
466158,20100406,1815,1,
466158,20100408,1815,1,
466158,20100410,1853,1,
466158,20100413,1815,1,
466158,20100415,1815,1,
466158,20100417,1815,1,
466158,20100420,1853,1,
466158,20100422,1656,1,
466158,20100424,1853,1,
466158,20100425,1815,1,
466158,20100427,1815,1,
466158,20100501,1815,1,
466158,20100504,1815,1,
466158,20100508,1815,1,
466158,20100515,1815,1,
466158,20100518,1815,1,
466158,20100522,1815,6,
466158,20100525,1815,1,
466158,20100528,1815,1,
466158,20100530,1815,1,
466158,20100601,1815,1,
466158,20100605,1815,1,
466158,20100608,1853,1,
466158,20100608,1815,1,
466158,20100612,1815,18,
466158,20100615,1815,1,
466158,20100619,1041,1,
466158,20100622,1815,1,
466158,20100626,1815,1,
466158,20100702,1815,12,
466158,20100703,1815,2,
466158,20100707,1815,14,
466158,20100710,1815,12,
466158,20100713,1692,1,
466158,20100715,1815,1,
466158,20100717,1815,1,
466158,20100720,1815,1,
466158,20100722,1815,1,
466158,20100724,1396,1,
466158,20100724,1853,1,
466158,20100725,1815,1,
466158,20100727,1815,1,
466158,20100731,1815,1,
466155,20100429,1041,23,
466151,20100109,1815,3,
466151,20100123,1815,1,
466151,20100126,1815,2,
466151,20100130,1815,1,
466151,20100201,1692,2,
466151,20100203,1815,2,
466151,20100204,1815,2,
466151,20100208,1815,1,
466151,20100209,1815,1,
466151,20100222,1815,1,
466151,20100304,1815,1,
466151,20100305,1815,1,
466151,20100308,1815,3,
466151,20100313,1815,1,
466151,20100317,1815,3,
466151,20100322,1815,5,
466151,20100327,1815,1,
466151,20100401,1815,1,
466151,20100401,1692,8,
466151,20100403,1815,1,
466151,20100405,1815,3,
466151,20100409,1815,1,
466151,20100413,1815,1,
466151,20100415,1815,1,
466151,20100417,1815,1,
466151,20100423,1815,1,
466151,20100427,1815,1,
466151,20100505,1815,1,
466151,20100508,1692,2,
466151,20100510,1692,1,
466151,20100514,1815,2,
466151,20100527,1815,2,
466151,20100529,1815,1,
466151,20100604,1815,1,
466151,20100610,1815,1,
466151,20100612,1815,1,
466151,20100616,1815,1,
466151,20100618,1815,1,
466151,20100624,1815,1,
466151,20100712,1815,2,
466151,20100714,1815,1,
466151,20100720,1815,1,
466151,20100721,1815,1,
466151,20100726,1815,1,
466151,20100730,1815,1,
466150,20100323,1041,5,
466150,20100323,1261,2,
466150,20100517,1041,1,
466150,20100607,1041,13,
466150,20100628,1041,1,
466150,20100708,1041,3,
466150,20100708,1261,1,
466149,20100106,1373,7,
466149,20100108,1373,8,
466149,20100113,1373,15,
466149,20100114,1373,9,
466149,20100116,1373,7,
466149,20100120,1373,10,
466149,20100121,1373,3,
466149,20100125,1373,12,
466149,20100130,1373,3,
466149,20100203,1373,10,
466149,20100205,1373,5,
466149,20100211,1373,4,
466149,20100218,1373,2,
466149,20100220,1373,4,
466149,20100225,1373,8,
466149,20100304,1373,7,
466149,20100311,1373,6,
466149,20100313,1373,2,
466149,20100320,1373,3,
466149,20100325,1373,7,
466149,20100326,1373,7,
466149,20100403,1373,7,
466149,20100408,1373,10,
466149,20100415,1373,2,
466149,20100416,1373,3,
466149,20100422,1373,4,
466149,20100423,1373,5,
466149,20100427,1373,7,
466149,20100430,1373,2,
466149,20100505,1373,7,
466149,20100515,1373,9,
466149,20100517,1373,4,
466149,20100521,1373,1,
466149,20100526,1373,1,
466149,20100529,1373,9,
466149,20100609,1373,5,
466149,20100610,1373,4,
466149,20100618,1373,19,
466149,20100701,1373,6,
466149,20100702,1373,4,
466149,20100710,1373,10,
466149,20100715,1373,5,
466149,20100722,1373,14,
466149,20100730,1373,3,
466148,20100106,1373,11,
466148,20100130,1373,14,
466148,20100212,1373,6,
466148,20100421,1815,6,
466148,20100618,1373,22,
466148,20100723,1373,10,
466146,20100104,1261,1,
466146,20100105,1815,8,
466146,20100105,1261,4,
466146,20100106,1815,3,
466146,20100106,1261,1,
466146,20100107,1815,12,
466146,20100107,1261,7,
466146,20100108,1815,7,
466146,20100108,1261,4,
466146,20100109,1815,2,
466146,20100111,1815,11,
466146,20100111,1261,1,
466146,20100112,1815,4,
466146,20100113,1396,1,
466146,20100113,1815,2,
466146,20100114,1815,4,
466146,20100114,1261,4,
466146,20100115,1815,6,
466146,20100115,1656,1,
466146,20100115,1261,1,
466146,20100116,1815,7,
466146,20100116,1261,1,
466146,20100118,1815,3,
466146,20100119,1815,2,
466146,20100120,1815,1,
466146,20100121,1815,7,
466146,20100121,1261,3,
466146,20100122,1815,6,
466146,20100122,1261,4,
466146,20100123,1815,1,
466146,20100125,1815,1,
466146,20100125,1261,3,
466146,20100126,1815,1,
466146,20100126,1261,1,
466146,20100127,1815,2,
466146,20100127,1261,1,
466146,20100128,1815,12,
466146,20100128,1261,12,
466146,20100129,1815,1,
466146,20100130,1815,2,
466146,20100130,1261,3,
466146,20100201,1815,6,
466146,20100202,1815,6,
466146,20100202,1261,4,
466146,20100203,1815,6,
466146,20100203,1261,4,
466146,20100204,1815,4,
466146,20100204,1261,1,
466146,20100205,1815,10,
466146,20100205,1261,11,
466146,20100206,1815,1,
466146,20100208,1815,32,
466146,20100208,1261,10,
466146,20100209,1815,2,
466146,20100209,1261,4,
466146,20100210,1815,6,
466146,20100210,1261,6,
466146,20100211,1815,14,
466146,20100211,1261,2,
466146,20100212,1815,6,
466146,20100212,1261,4,
466146,20100216,1815,6,
466146,20100217,1815,6,
466146,20100217,1261,3,
466146,20100218,1815,5,
466146,20100218,1261,4,
466146,20100219,1815,9,
466146,20100219,1261,5,
466146,20100220,1815,3,
466146,20100222,1261,1,
466146,20100223,1815,1,
466146,20100224,1815,14,
466146,20100225,1815,7,
466146,20100225,1261,12,
466146,20100226,1815,1,
466146,20100227,1815,8,
466146,20100302,1815,1,
466146,20100303,1815,7,
466146,20100303,1261,2,
466146,20100304,1261,1,
466146,20100305,1815,4,
466146,20100305,1261,6,
466146,20100306,1815,1,
466146,20100306,1261,6,
466146,20100308,1815,5,
466146,20100308,1261,4,
466146,20100309,1815,5,
466146,20100309,1261,2,
466146,20100310,1815,1,
466146,20100310,1261,3,
466146,20100311,1815,3,
466146,20100311,1261,7,
466146,20100312,1815,2,
466146,20100313,1815,13,
466146,20100313,1261,3,
466146,20100315,1815,1,
466146,20100316,1815,5,
466146,20100316,1261,1,
466146,20100317,1815,12,
466146,20100317,1261,5,
466146,20100318,1396,1,
466146,20100318,1815,12,
466146,20100318,1261,2,
466146,20100319,1815,9,
466146,20100319,1261,4,
466146,20100320,1815,5,
466146,20100320,1745,2,
466146,20100320,1261,5,
466146,20100322,1815,12,
466146,20100322,1261,1,
466146,20100323,1815,9,
466146,20100323,1261,4,
466146,20100324,1815,22,
466146,20100324,1261,2,
466146,20100325,1815,28,
466146,20100325,1261,12,
466146,20100326,1815,7,
466146,20100326,1261,1,
466146,20100327,1396,1,
466146,20100327,1815,12,
466146,20100329,1815,3,
466146,20100329,1261,3,
466146,20100330,1815,10,
466146,20100330,1261,2,
466146,20100331,1815,16,
466146,20100331,1261,1,
466146,20100401,1815,13,
466146,20100401,1261,1,
466146,20100402,1815,17,
466146,20100402,1261,9,
466146,20100403,1815,7,
466146,20100403,1261,4,
466146,20100405,1815,8,
466146,20100405,1261,4,
466146,20100406,1815,9,
466146,20100407,1815,18,
466146,20100407,1261,4,
466146,20100408,1815,16,
466146,20100408,1261,8,
466146,20100409,1815,4,
466146,20100409,1261,4,
466146,20100410,1815,11,
466146,20100410,1261,3,
466146,20100412,1815,4,
466146,20100413,1815,12,
466146,20100413,1261,9,
466146,20100414,1815,14,
466146,20100414,1261,4,
466146,20100415,1815,12,
466146,20100415,1261,5,
466146,20100416,1815,11,
466146,20100416,1261,10,
466146,20100417,1815,15,
466146,20100417,1261,4,
466146,20100419,1815,1,
466146,20100420,1815,13,
466146,20100420,1261,3,
466146,20100421,1815,22,
466146,20100421,1261,5,
466146,20100422,1815,3,
466146,20100422,1261,10,
466146,20100423,1815,11,
466146,20100423,1261,2,
466146,20100424,1815,6,
466146,20100424,1261,1,
466146,20100426,1815,12,
466146,20100426,1261,3,
466146,20100427,1396,1,
466146,20100427,1815,12,
466146,20100427,1261,3,
466146,20100428,1815,16,
466146,20100428,1261,2,
466146,20100429,1815,19,
466146,20100429,1261,4,
466146,20100430,1815,8,
466146,20100501,1815,25,
466146,20100501,1261,3,
466146,20100503,1815,7,
466146,20100503,1261,2,
466146,20100504,1815,10,
466146,20100504,1261,10,
466146,20100506,1815,8,
466146,20100506,1261,8,
466146,20100507,1815,25,
466146,20100507,1261,5,
466146,20100508,1815,14,
466146,20100508,1261,4,
466146,20100510,1261,4,
466146,20100511,1815,18,
466146,20100511,1261,4,
466146,20100512,1815,17,
466146,20100512,1261,3,
466146,20100513,1815,17,
466146,20100513,1261,4,
466146,20100514,1815,28,
466146,20100514,1261,5,
466146,20100515,1815,11,
466146,20100515,1261,8,
466146,20100517,1815,9,
466146,20100517,1656,1,
466146,20100517,1261,2,
466146,20100518,1396,2,
466146,20100518,1815,5,
466146,20100518,1261,2,
466146,20100519,1815,30,
466146,20100519,1261,5,
466146,20100520,1396,1,
466146,20100520,1815,21,
466146,20100520,1261,10,
466146,20100521,1815,10,
466146,20100521,1261,1,
466146,20100522,1815,1,
466146,20100524,1815,7,
466146,20100524,1261,5,
466146,20100525,1815,10,
466146,20100525,1261,5,
466146,20100526,1815,12,
466146,20100526,1261,2,
466146,20100527,1815,26,
466146,20100527,1261,12,
466146,20100528,1815,9,
466146,20100528,1261,3,
466146,20100529,1815,20,
466146,20100529,1261,5,
466146,20100531,1815,7,
466146,20100601,1815,23,
466146,20100601,1261,7,
466146,20100602,1815,9,
466146,20100602,1261,2,
466146,20100603,1815,8,
466146,20100603,1261,3,
466146,20100604,1815,14,
466146,20100604,1261,12,
466146,20100605,1815,20,
466146,20100605,1261,4,
466146,20100607,1815,7,
466146,20100607,1261,1,
466146,20100608,1815,7,
466146,20100608,1261,4,
466146,20100609,1815,16,
466146,20100609,1261,2,
466146,20100610,1815,7,
466146,20100610,1261,16,
466146,20100611,1815,22,
466146,20100611,1261,9,
466146,20100612,1815,6,
466146,20100612,1261,7,
466146,20100614,1815,1,
466146,20100615,1396,1,
466146,20100615,1815,11,
466146,20100615,1261,4,
466146,20100616,1815,16,
466146,20100616,1261,11,
466146,20100617,1815,15,
466146,20100617,1261,2,
466146,20100618,1815,14,
466146,20100618,1261,1,
466146,20100619,1815,13,
466146,20100619,1692,1,
466146,20100619,1261,9,
466146,20100621,1815,3,
466146,20100621,1261,4,
466146,20100622,1815,7,
466146,20100622,1656,1,
466146,20100622,1261,4,
466146,20100623,1815,15,
466146,20100623,1261,4,
466146,20100624,1815,23,
466146,20100624,1656,1,
466146,20100624,1261,4,
466146,20100625,1815,24,
466146,20100625,1261,8,
466146,20100628,1815,22,
466146,20100628,1261,6,
466146,20100629,1815,14,
466146,20100629,1656,1,
466146,20100629,1261,7,
466146,20100630,1815,17,
466146,20100630,1261,1,
466146,20100701,1815,14,
466146,20100701,1261,11,
466146,20100702,1815,13,
466146,20100702,1261,6,
466146,20100703,1815,21,
466146,20100703,1656,1,
466146,20100703,1261,7,
466146,20100705,1815,6,
466146,20100705,1261,1,
466146,20100706,1815,6,
466146,20100707,1815,22,
466146,20100707,1261,12,
466146,20100708,1815,22,
466146,20100708,1261,5,
466146,20100709,1815,11,
466146,20100709,1261,5,
466146,20100710,1815,20,
466146,20100710,1261,3,
466146,20100712,1815,3,
466146,20100712,1261,2,
466146,20100713,1815,9,
466146,20100713,1261,6,
466146,20100714,1396,1,
466146,20100714,1815,15,
466146,20100714,1261,11,
466146,20100715,1815,13,
466146,20100715,1261,9,
466146,20100716,1815,17,
466146,20100716,1261,6,
466146,20100717,1815,19,
466146,20100717,1261,5,
466146,20100719,1815,5,
466146,20100719,1261,3,
466146,20100720,1815,14,
466146,20100720,1261,10,
466146,20100721,1815,9,
466146,20100721,1261,2,
466146,20100722,1815,7,
466146,20100722,1261,2,
466146,20100723,1815,9,
466146,20100723,1261,2,
466146,20100724,1815,8,
466146,20100724,1261,4,
466146,20100726,1815,2,
466146,20100727,1815,9,
466146,20100727,1261,3,
466146,20100728,1815,4,
466146,20100728,1261,3,
466146,20100729,1396,1,
466146,20100729,1815,21,
466146,20100729,1261,10,
466146,20100730,1815,9,
466146,20100730,1261,9,
466146,20100731,1815,20,
466146,20100731,1261,2,
466138,20100125,1261,1,
466138,20100128,1041,1,
466138,20100226,1041,97,
466138,20100226,1797,8,
466138,20100322,1041,80,
466138,20100322,1797,10,
466138,20100422,1041,53,
466138,20100531,1041,49,
466138,20100531,1797,1,
466138,20100628,1041,1,
466137,20100118,1041,1,
466137,20100118,1261,1,
466137,20100201,1041,1,
466137,20100303,1041,34,
466137,20100303,1797,21,
466137,20100303,1261,1,
466137,20100324,1041,43,
466137,20100324,1797,25,
466137,20100324,1261,3,
466137,20100414,1815,1,
466137,20100414,1041,42,
466137,20100414,1797,14,
466137,20100414,1261,7,
466137,20100429,1797,22,
466137,20100429,1261,2,
466137,20100512,1041,10,
466137,20100512,1797,9,
466137,20100512,1261,3,
466137,20100527,1041,13,
466137,20100603,1692,1,
466137,20100603,1041,10,
466137,20100701,1041,19,
466137,20100701,1797,2,
466137,20100701,1261,2,
466137,20100728,1041,23,
466137,20100728,1797,8,
466137,20100728,1261,5,
466135,20100102,1815,1,
466135,20100107,1815,4,
466135,20100107,1692,2,
466135,20100107,1041,1,
466135,20100112,1815,4,
466135,20100112,1041,4,
466135,20100116,1692,3,
466135,20100116,1041,8,
466135,20100121,1815,1,
466135,20100125,1815,2,
466135,20100125,1692,2,
466135,20100125,1041,3,
466135,20100128,1815,1,
466135,20100201,1815,3,
466135,20100201,1692,3,
466135,20100201,1041,3,
466135,20100205,1692,1,
466135,20100208,1815,5,
466135,20100208,1692,1,
466135,20100208,1041,4,
466135,20100216,1815,1,
466135,20100220,1692,1,
466135,20100302,1815,8,
466135,20100302,1692,2,
466135,20100302,1041,4,
466135,20100313,1815,7,
466135,20100327,1815,6,
466135,20100327,1692,1,
466135,20100327,1041,1,
466135,20100328,1815,9,
466135,20100328,1041,3,
466135,20100406,1815,6,
466135,20100406,1692,1,
466135,20100413,1815,5,
466135,20100413,1041,1,
466135,20100417,1815,2,
466135,20100420,1815,3,
466135,20100420,1041,1,
466135,20100422,1815,5,
466135,20100508,1815,6,
466135,20100508,1041,3,
466135,20100518,1815,11,
466135,20100525,1815,1,
466135,20100530,1815,12,
466135,20100530,1692,1,
466135,20100608,1815,10,
466135,20100624,1815,8,
466135,20100624,1692,1,
466135,20100627,1815,12,
466135,20100627,1692,1,
466135,20100627,1041,1,
466135,20100706,1815,8,
466135,20100706,1692,1,
466135,20100708,1815,31,
466135,20100708,1692,19,
466135,20100713,1815,1,
466135,20100717,1815,1,
466134,20100104,1815,1,
466134,20100105,1815,3,
466134,20100105,1692,4,
466134,20100107,1815,1,
466134,20100112,1815,2,
466134,20100112,1692,4,
466134,20100112,1373,1,
466134,20100114,1815,2,
466134,20100114,1692,1,
466134,20100116,1815,2,
466134,20100116,1692,2,
466134,20100116,1373,2,
466134,20100119,1692,3,
466134,20100121,1815,1,
466134,20100121,1692,6,
466134,20100123,1815,4,
466134,20100123,1692,4,
466134,20100123,1373,3,
466134,20100126,1396,1,
466134,20100126,1815,5,
466134,20100126,1692,3,
466134,20100128,1815,2,
466134,20100128,1692,3,
466134,20100130,1815,1,
466134,20100130,1692,2,
466134,20100202,1815,3,
466134,20100202,1692,3,
466134,20100202,1373,1,
466134,20100204,1815,6,
466134,20100204,1692,2,
466134,20100206,1815,7,
466134,20100206,1692,4,
466134,20100209,1815,3,
466134,20100209,1692,5,
466134,20100216,1815,2,
466134,20100216,1692,1,
466134,20100217,1815,2,
466134,20100217,1373,1,
466134,20100218,1815,3,
466134,20100226,1815,1,
466134,20100226,1692,1,
466134,20100302,1396,1,
466134,20100302,1815,1,
466134,20100302,1656,2,
466134,20100305,1692,2,
466134,20100309,1815,2,
466134,20100312,1815,1,
466134,20100316,1815,1,
466134,20100319,1815,1,
466134,20100319,1692,1,
466134,20100319,1373,1,
466134,20100323,1815,1,
466134,20100326,1692,2,
466134,20100326,1373,1,
466134,20100406,1815,2,
466134,20100406,1692,3,
466134,20100409,1815,1,
466134,20100413,1815,2,
466134,20100413,1692,1,
466134,20100413,1373,1,
466134,20100416,1815,1,
466134,20100416,1692,1,
466134,20100423,1692,1,
466134,20100427,1815,2,
466134,20100427,1373,1,
466134,20100430,1815,1,
466134,20100504,1815,2,
466134,20100514,1815,1,
466134,20100514,1692,1,
466134,20100514,1373,1,
466134,20100525,1373,1,
466134,20100528,1815,1,
466134,20100608,1815,2,
466134,20100611,1692,1,
466134,20100615,1815,2,
466134,20100615,1692,1,
466134,20100622,1355,1,
466134,20100625,1692,1,
466134,20100629,1815,1,
466134,20100702,1815,2,
466134,20100706,1815,1,
466134,20100706,1692,1,
466134,20100723,1692,1,
466133,20100102,1815,18,
466133,20100102,1692,10,
466133,20100102,1373,3,
466133,20100105,1815,4,
466133,20100105,1692,4,
466133,20100105,1261,3,
466133,20100105,1373,2,
466133,20100107,1815,4,
466133,20100107,1692,10,
466133,20100109,1815,2,
466133,20100112,1815,10,
466133,20100112,1692,14,
466133,20100112,1041,1,
466133,20100112,1373,7,
466133,20100114,1815,14,
466133,20100114,1692,8,
466133,20100114,1373,3,
466133,20100116,1815,14,
466133,20100116,1692,11,
466133,20100116,1373,3,
466133,20100119,1815,4,
466133,20100119,1692,8,
466133,20100119,1373,3,
466133,20100121,1815,3,
466133,20100121,1692,3,
466133,20100121,1373,5,
466133,20100123,1815,7,
466133,20100123,1692,13,
466133,20100123,1373,2,
466133,20100126,1815,1,
466133,20100126,1692,16,
466133,20100126,1261,4,
466133,20100126,1373,1,
466133,20100128,1815,14,
466133,20100128,1692,12,
466133,20100128,1373,1,
466133,20100130,1815,2,
466133,20100130,1692,15,
466133,20100130,1373,2,
466133,20100202,1815,4,
466133,20100202,1692,15,
466133,20100202,1373,2,
466133,20100204,1815,4,
466133,20100204,1692,13,
466133,20100206,1815,21,
466133,20100209,1815,12,
466133,20100209,1692,13,
466133,20100209,1373,1,
