코드,발송일,유형코드,수량,
466200,20110106,1878,31,
466200,20110117,1878,31,
466200,20110131,1878,17,
466200,20110210,1878,21,
466200,20110221,1878,23,
466200,20110228,1815,1,
466200,20110228,1878,22,
466200,20110310,1355,1,
466200,20110310,1878,10,
466200,20110314,1878,4,
466200,20110324,1878,32,
466200,20110328,1878,5,
466200,20110331,1692,1,
466200,20110331,1041,3,
466200,20110331,1878,14,
466200,20110411,1878,28,
466200,20110418,1878,2,
466200,20110425,1878,45,
466200,20110509,1815,3,
466200,20110509,1878,25,
466200,20110512,1878,2,
466200,20110519,1878,19,
466200,20110523,1878,1,
466200,20110530,1878,24,
466200,20110616,1878,33,
466200,20110620,1878,2,
466200,20110627,1878,7,
466200,20110630,1878,1,
466200,20110711,1692,2,
466200,20110711,1878,29,
466200,20110711,1627,1,
466200,20110718,1878,1,
466200,20110725,1815,1,
466200,20110725,1878,30,
466200,20110730,1878,1,
466198,20110111,1627,1,
466198,20110214,1815,1,
466198,20110404,1815,0,
466198,20110627,1373,1,
466198,20110630,1373,3,
466198,20110707,1373,2,
466198,20110718,1373,2,
466197,20110110,1373,4,
466197,20110131,1373,1,
466197,20110207,1373,3,
466197,20110221,1373,3,
466197,20110228,1373,2,
466197,20110307,1373,1,
466197,20110314,1373,1,
466197,20110321,1373,2,
466197,20110330,1373,3,
466197,20110404,1091,4,
466197,20110411,1373,2,
466197,20110418,1373,1,
466197,20110427,1373,1,
466197,20110509,1373,4,
466197,20110516,1373,1,
466197,20110530,1091,4,
466197,20110613,1373,1,
466197,20110627,1373,7,
466197,20110712,1373,1,
466197,20110725,1373,3,
466196,20110105,1373,10,
466196,20110112,1373,10,
466196,20110119,1373,4,
466196,20110126,1373,8,
466196,20110216,1373,13,
466196,20110301,1373,3,
466196,20110309,1373,3,
466196,20110316,1373,4,
466196,20110323,1373,19,
466196,20110330,1373,3,
466196,20110406,1373,1,
466196,20110413,1373,11,
466196,20110420,1373,2,
466196,20110427,1373,2,
466196,20110504,1373,10,
466196,20110518,1373,5,
466196,20110525,1373,11,
466196,20110601,1373,7,
466196,20110608,1373,2,
466196,20110622,1373,14,
466196,20110629,1373,2,
466196,20110706,1373,2,
466196,20110727,1373,7,
466189,20110228,1878,10,
466189,20110331,1878,4,
466189,20110523,1878,10,
466189,20110628,1878,6,
466189,20110715,1878,2,
466188,20110618,1041,2,
466185,20110118,1878,1,
466185,20110118,1627,5,
466185,20110218,1627,1,
466185,20110308,1627,7,
466185,20110422,1627,3,
466185,20110524,1627,1,
466185,20110630,1878,13,
466185,20110630,1627,10,
466185,20110707,1878,2,
466185,20110714,1815,1,
466184,20110104,1041,1,
466184,20110106,1041,6,
466184,20110108,1815,1,
466184,20110111,1041,1,
466184,20110113,1041,12,
466184,20110115,1041,1,
466184,20110118,1041,1,
466184,20110120,1041,1,
466184,20110122,1041,1,
466184,20110125,1041,1,
466184,20110129,1815,1,
466184,20110201,1041,1,
466184,20110208,1041,1,
466184,20110210,1041,59,
466184,20110212,1041,1,
466184,20110215,1041,1,
466184,20110217,1041,1,
466184,20110219,1041,1,
466184,20110222,1041,1,
466184,20110225,1815,17,
466184,20110225,1041,14,
466184,20110226,1815,1,
466184,20110303,1815,20,
466184,20110303,1041,14,
466184,20110305,1815,1,
466184,20110308,1041,1,
466184,20110310,1815,17,
466184,20110312,1041,1,
466184,20110315,1041,1,
466184,20110317,1815,18,
466184,20110319,1815,1,
466184,20110322,1041,1,
466184,20110323,1815,12,
466184,20110323,1041,8,
466184,20110324,1041,1,
466184,20110326,1041,1,
466184,20110329,1041,1,
466184,20110331,1815,17,
466184,20110331,1041,21,
466184,20110402,1815,1,
466184,20110405,1041,1,
466184,20110407,1815,9,
466184,20110407,1041,5,
466184,20110409,1815,1,
466184,20110412,1041,1,
466184,20110414,1815,26,
466184,20110414,1041,31,
466184,20110419,1041,1,
466184,20110421,1815,5,
466184,20110421,1041,19,
466184,20110423,1041,8,
466184,20110426,1041,1,
466184,20110428,1815,14,
466184,20110428,1041,24,
466184,20110503,1815,7,
466184,20110503,1041,2,
466184,20110507,1041,13,
466184,20110512,1815,10,
466184,20110514,1041,57,
466184,20110517,1815,1,
466184,20110519,1815,2,
466184,20110519,1041,21,
466184,20110521,1041,8,
466184,20110524,1041,1,
466184,20110526,1041,7,
466184,20110528,1041,14,
466184,20110531,1815,2,
466184,20110531,1041,18,
466184,20110602,1878,1,
466184,20110604,1041,1,
466184,20110607,1041,1,
466184,20110609,1815,3,
466184,20110609,1041,25,
466184,20110611,1041,25,
466184,20110614,1041,1,
466184,20110616,1041,38,
466184,20110618,1041,19,
466184,20110623,1041,23,
466184,20110625,1041,4,
466184,20110626,1041,6,
466184,20110630,1041,39,
466184,20110702,1041,5,
466184,20110705,1041,1,
466184,20110707,1041,48,
466184,20110709,1041,3,
466184,20110712,1041,1,
466184,20110714,1041,54,
466184,20110719,1041,1,
466184,20110721,1041,30,
466184,20110723,1041,2,
466184,20110726,1041,1,
466184,20110728,1041,22,
466184,20110730,1041,19,
466184,20110731,1815,1,
466183,20110107,1041,2,
466183,20110121,1041,1,
466183,20110222,1041,1,
466183,20110325,1815,1,
466183,20110325,1041,1,
466183,20110406,1041,1,
466183,20110428,1815,2,
466183,20110428,1041,8,
466183,20110524,1261,1,
466183,20110603,1041,7,
466183,20110603,1878,1,
466183,20110603,1627,1,
466183,20110610,1041,1,
466183,20110721,1041,80,
466172,20110111,1815,6,
466172,20110111,1656,1,
466172,20110113,1815,1,
466172,20110118,1815,2,
466172,20110122,1815,1,
466172,20110127,1815,1,
466172,20110210,1815,2,
466172,20110224,1815,1,
466172,20110315,1815,1,
466172,20110627,1815,2,
466172,20110704,1815,1,
466172,20110725,1815,1,
466166,20110207,1396,1,
466166,20110207,1815,34,
466166,20110224,1815,16,
466161,20110104,1815,3,
466161,20110104,1692,3,
466161,20110219,1815,1,
466161,20110308,1815,1,
466161,20110317,1815,1,
466161,20110317,1692,4,
466161,20110409,1815,1,
466161,20110409,1692,5,
466161,20110526,1815,1,
466161,20110608,1692,2,
466161,20110623,1815,2,
466161,20110711,1815,1,
466161,20110721,1815,3,
466161,20110721,1692,2,
466160,20110201,1692,1,
466160,20110302,1692,1,
466160,20110322,1692,1,
466160,20110419,1692,3,
466160,20110517,1692,7,
466160,20110615,1692,6,
466160,20110705,1692,7,
466158,20110106,1815,4,
466158,20110108,1815,4,
466158,20110111,1853,1,
466158,20110113,1815,2,
466158,20110115,1815,11,
466158,20110118,1815,3,
466158,20110118,1692,1,
466158,20110120,1815,1,
466158,20110122,1815,5,
466158,20110125,1815,4,
466158,20110129,1815,3,
466158,20110130,1815,2,
466158,20110201,1815,8,
466158,20110205,1815,3,
466158,20110208,1853,1,
466158,20110210,1815,3,
466158,20110212,1815,1,
466158,20110215,1815,3,
466158,20110219,1815,15,
466158,20110223,1815,16,
466158,20110226,1815,6,
466158,20110301,1815,1,
466158,20110303,1815,4,
466158,20110305,1815,4,
466158,20110308,1815,3,
466158,20110312,1815,10,
466158,20110315,1815,9,
466158,20110317,1815,3,
466158,20110319,1815,2,
466158,20110322,1815,2,
466158,20110326,1815,22,
466158,20110327,1815,4,
466158,20110331,1815,7,
466158,20110402,1815,2,
466158,20110405,1815,12,
466158,20110407,1815,11,
466158,20110409,1815,2,
466158,20110412,1815,10,
466158,20110414,1815,2,
466158,20110416,1815,8,
466158,20110419,1815,1,
466158,20110421,1815,11,
466158,20110423,1815,4,
466158,20110426,1815,8,
466158,20110428,1815,1,
466158,20110430,1815,2,
466158,20110503,1815,12,
466158,20110505,1815,9,
466158,20110507,1815,7,
466158,20110510,1815,8,
466158,20110512,1815,1,
466158,20110514,1815,10,
466158,20110517,1815,18,
466158,20110519,1815,1,
466158,20110521,1815,9,
466158,20110524,1815,12,
466158,20110526,1815,12,
466158,20110528,1815,9,
466158,20110529,1815,1,
466158,20110530,1815,1,
466158,20110601,1815,8,
466158,20110604,1815,3,
466158,20110606,1815,1,
466158,20110609,1815,25,
466158,20110611,1815,9,
466158,20110614,1815,9,
466158,20110616,1815,6,
466158,20110618,1815,15,
466158,20110621,1815,7,
466158,20110623,1815,51,
466158,20110623,1041,1,
466158,20110625,1815,4,
466158,20110626,1815,4,
466158,20110628,1815,9,
466158,20110630,1815,2,
466158,20110701,1815,2,
466158,20110702,1815,4,
466158,20110705,1815,13,
466158,20110707,1815,5,
466158,20110710,1815,2,
466158,20110712,1815,2,
466158,20110714,1815,3,
466158,20110716,1815,2,
466158,20110719,1815,7,
466158,20110721,1815,25,
466158,20110721,1041,6,
466158,20110723,1815,2,
466158,20110726,1815,13,
466158,20110730,1815,14,
466152,20110201,1815,18,
466151,20110111,1815,1,
466151,20110115,1815,1,
466151,20110121,1815,2,
466151,20110127,1815,1,
466151,20110201,1815,1,
466151,20110210,1815,1,
466151,20110217,1815,1,
466151,20110222,1815,1,
466151,20110301,1815,1,
466151,20110319,1815,5,
466151,20110325,1815,1,
466151,20110326,1815,1,
466151,20110406,1815,1,
466151,20110413,1815,1,
466151,20110422,1815,1,
466151,20110429,1815,1,
466151,20110507,1815,1,
466151,20110514,1815,1,
466151,20110518,1815,1,
466151,20110601,1815,2,
466151,20110611,1815,1,
466151,20110616,1815,1,
466151,20110623,1815,1,
466151,20110625,1815,1,
466151,20110628,1815,1,
466151,20110702,1815,1,
466151,20110709,1815,1,
466151,20110712,1815,1,
466151,20110718,1815,1,
466151,20110723,1815,1,
466151,20110728,1815,1,
466149,20110104,1373,14,
466149,20110107,1373,7,
466149,20110110,1373,9,
466149,20110118,1373,8,
466149,20110124,1373,10,
466149,20110126,1373,9,
466149,20110131,1373,5,
466149,20110202,1373,7,
466149,20110208,1373,9,
466149,20110215,1373,10,
466149,20110221,1373,11,
466149,20110226,1373,3,
466149,20110307,1373,10,
466149,20110314,1373,12,
466149,20110321,1373,5,
466149,20110325,1373,2,
466149,20110328,1373,5,
466149,20110329,1373,1,
466149,20110404,1373,8,
466149,20110419,1373,8,
466149,20110422,1373,7,
466149,20110425,1373,3,
466149,20110504,1373,6,
466149,20110516,1373,10,
466149,20110601,1373,15,
466149,20110620,1373,10,
466149,20110627,1373,6,
466149,20110702,1373,6,
466149,20110709,1815,0,
466149,20110718,1373,10,
466149,20110725,1373,6,
466149,20110730,1373,14,
466149,20110731,1373,8,
466148,20110128,1373,26,
466148,20110218,1373,9,
466148,20110415,1373,10,
466148,20110513,1373,4,
466148,20110531,1373,5,
466148,20110621,1373,4,
466148,20110727,1373,1,
466146,20110103,1815,17,
466146,20110103,1261,9,
466146,20110104,1815,22,
466146,20110104,1261,3,
466146,20110105,1815,12,
466146,20110105,1261,5,
466146,20110106,1815,21,
466146,20110106,1261,6,
466146,20110107,1815,22,
466146,20110107,1261,12,
466146,20110108,1815,15,
466146,20110108,1261,7,
466146,20110110,1815,1,
466146,20110110,1261,7,
466146,20110111,1396,1,
466146,20110111,1815,14,
466146,20110111,1261,5,
466146,20110112,1815,16,
466146,20110112,1261,4,
466146,20110113,1815,4,
466146,20110114,1815,13,
466146,20110114,1261,14,
466146,20110115,1815,5,
466146,20110115,1261,1,
466146,20110117,1815,15,
466146,20110117,1261,15,
466146,20110118,1815,4,
466146,20110118,1261,11,
466146,20110119,1815,17,
466146,20110119,1261,10,
466146,20110120,1815,18,
466146,20110120,1261,14,
466146,20110121,1815,12,
466146,20110121,1261,2,
466146,20110122,1815,9,
466146,20110122,1261,3,
466146,20110124,1815,6,
466146,20110124,1261,5,
466146,20110125,1815,22,
466146,20110125,1261,5,
466146,20110126,1815,34,
466146,20110126,1261,26,
466146,20110127,1815,12,
466146,20110127,1261,6,
466146,20110128,1815,20,
466146,20110128,1261,5,
466146,20110129,1815,6,
466146,20110131,1261,6,
466146,20110201,1815,18,
466146,20110201,1261,11,
466146,20110205,1815,1,
466146,20110207,1815,10,
466146,20110207,1261,8,
466146,20110208,1815,15,
466146,20110208,1261,4,
466146,20110209,1815,14,
466146,20110209,1261,11,
466146,20110210,1261,4,
466146,20110211,1815,1,
466146,20110212,1815,4,
466146,20110212,1261,11,
466146,20110214,1815,7,
466146,20110214,1261,3,
466146,20110215,1815,16,
466146,20110215,1261,3,
466146,20110216,1815,7,
466146,20110216,1261,12,
466146,20110217,1815,15,
466146,20110217,1261,9,
466146,20110218,1815,14,
466146,20110218,1261,12,
466146,20110219,1815,5,
466146,20110219,1261,9,
466146,20110221,1815,1,
466146,20110221,1261,2,
466146,20110222,1396,2,
466146,20110222,1815,17,
466146,20110222,1261,7,
466146,20110223,1815,11,
466146,20110223,1261,2,
466146,20110224,1815,6,
466146,20110225,1815,22,
466146,20110225,1261,14,
466146,20110226,1815,6,
466146,20110226,1261,2,
466146,20110228,1815,3,
466146,20110301,1815,4,
466146,20110301,1261,1,
466146,20110302,1815,3,
466146,20110302,1261,6,
466146,20110303,1815,6,
466146,20110303,1261,16,
466146,20110304,1815,15,
466146,20110304,1261,6,
466146,20110305,1815,19,
466146,20110305,1261,19,
466146,20110307,1815,3,
466146,20110307,1261,3,
466146,20110308,1815,13,
466146,20110308,1261,7,
466146,20110309,1815,26,
466146,20110309,1261,23,
466146,20110310,1815,5,
466146,20110310,1261,10,
466146,20110311,1815,11,
466146,20110311,1261,6,
466146,20110312,1815,5,
466146,20110312,1261,6,
466146,20110314,1815,1,
466146,20110315,1815,6,
466146,20110315,1261,8,
466146,20110316,1815,15,
466146,20110316,1261,11,
466146,20110317,1815,18,
466146,20110317,1261,13,
466146,20110318,1815,11,
466146,20110318,1261,11,
466146,20110319,1815,5,
466146,20110319,1261,10,
466146,20110321,1815,10,
466146,20110321,1261,2,
466146,20110322,1815,6,
466146,20110322,1261,6,
466146,20110323,1815,21,
466146,20110323,1261,9,
466146,20110324,1815,10,
466146,20110324,1261,5,
466146,20110325,1815,23,
466146,20110325,1261,13,
466146,20110326,1815,13,
466146,20110326,1261,12,
466146,20110328,1815,3,
466146,20110329,1815,1,
466146,20110329,1261,3,
466146,20110330,1396,1,
466146,20110330,1815,10,
466146,20110330,1261,5,
466146,20110331,1815,4,
466146,20110331,1261,7,
466146,20110401,1815,17,
466146,20110401,1041,1,
466146,20110401,1261,6,
466146,20110402,1815,14,
466146,20110402,1261,9,
466146,20110404,1815,7,
466146,20110404,1261,3,
466146,20110405,1815,8,
466146,20110405,1261,8,
466146,20110406,1815,20,
466146,20110406,1261,9,
466146,20110407,1815,14,
466146,20110407,1261,9,
466146,20110408,1815,15,
466146,20110408,1261,19,
466146,20110409,1815,4,
466146,20110409,1261,22,
466146,20110411,1815,2,
466146,20110411,1261,3,
466146,20110412,1815,14,
466146,20110412,1261,5,
466146,20110413,1815,17,
466146,20110413,1261,11,
466146,20110414,1815,10,
466146,20110414,1261,2,
466146,20110415,1815,11,
466146,20110415,1261,10,
466146,20110416,1815,13,
466146,20110416,1261,9,
466146,20110418,1815,3,
466146,20110418,1261,3,
466146,20110419,1815,10,
466146,20110419,1261,2,
466146,20110420,1815,19,
466146,20110420,1656,1,
466146,20110420,1261,21,
466146,20110421,1815,7,
466146,20110421,1261,2,
466146,20110422,1815,6,
466146,20110422,1261,6,
466146,20110423,1815,14,
466146,20110423,1261,2,
466146,20110425,1815,3,
466146,20110425,1261,4,
466146,20110426,1815,3,
466146,20110426,1261,3,
466146,20110427,1815,42,
466146,20110427,1261,7,
466146,20110428,1815,15,
466146,20110428,1261,9,
466146,20110429,1815,9,
466146,20110429,1261,1,
466146,20110430,1815,4,
466146,20110430,1261,7,
466146,20110502,1815,3,
466146,20110502,1261,2,
466146,20110503,1815,15,
466146,20110503,1261,4,
466146,20110504,1815,16,
466146,20110504,1261,14,
466146,20110506,1815,16,
466146,20110506,1261,10,
466146,20110507,1815,9,
466146,20110507,1261,16,
466146,20110509,1815,4,
466146,20110510,1396,1,
466146,20110510,1815,6,
466146,20110510,1261,1,
466146,20110511,1815,1,
466146,20110511,1261,3,
466146,20110512,1815,7,
466146,20110512,1261,14,
466146,20110513,1815,14,
466146,20110513,1261,15,
466146,20110514,1815,10,
466146,20110514,1261,5,
466146,20110516,1815,1,
466146,20110517,1815,9,
466146,20110517,1261,6,
466146,20110518,1815,8,
466146,20110518,1261,20,
466146,20110519,1815,3,
466146,20110519,1261,6,
466146,20110520,1815,7,
466146,20110520,1261,7,
466146,20110521,1815,1,
466146,20110521,1261,1,
466146,20110523,1815,3,
466146,20110523,1261,1,
466146,20110524,1815,25,
466146,20110524,1261,2,
466146,20110525,1815,29,
466146,20110525,1261,19,
466146,20110526,1815,18,
466146,20110526,1261,15,
466146,20110527,1815,10,
466146,20110527,1261,9,
466146,20110528,1815,10,
466146,20110528,1261,2,
466146,20110530,1815,2,
466146,20110530,1261,4,
466146,20110531,1815,12,
466146,20110531,1261,2,
466146,20110601,1815,11,
466146,20110601,1261,9,
466146,20110602,1815,2,
466146,20110603,1815,30,
466146,20110603,1261,8,
466146,20110604,1815,3,
466146,20110604,1261,9,
466146,20110607,1815,11,
466146,20110607,1261,2,
466146,20110608,1815,6,
466146,20110608,1261,9,
466146,20110609,1815,23,
466146,20110609,1261,4,
466146,20110610,1815,34,
466146,20110610,1261,32,
466146,20110611,1815,1,
466146,20110611,1261,7,
466146,20110613,1815,3,
466146,20110614,1815,9,
466146,20110614,1261,5,
466146,20110615,1815,8,
466146,20110615,1261,8,
466146,20110616,1815,4,
466146,20110616,1261,4,
466146,20110617,1815,18,
466146,20110617,1261,8,
466146,20110618,1815,10,
466146,20110618,1261,4,
466146,20110620,1815,1,
466146,20110620,1261,3,
466146,20110621,1815,6,
466146,20110621,1261,4,
466146,20110622,1815,9,
466146,20110622,1261,7,
466146,20110623,1815,19,
466146,20110623,1261,9,
466146,20110624,1815,26,
466146,20110624,1261,16,
466146,20110625,1815,7,
466146,20110625,1261,2,
466146,20110627,1815,6,
466146,20110627,1261,6,
466146,20110628,1815,13,
466146,20110628,1261,7,
466146,20110629,1815,1,
466146,20110629,1261,1,
466146,20110630,1815,8,
466146,20110630,1261,1,
466146,20110701,1815,8,
466146,20110701,1261,4,
466146,20110702,1815,22,
466146,20110702,1261,9,
466146,20110704,1815,2,
466146,20110705,1815,1,
466146,20110705,1261,2,
466146,20110706,1815,15,
466146,20110706,1261,5,
466146,20110707,1815,16,
466146,20110707,1261,4,
466146,20110708,1815,7,
466146,20110708,1261,7,
466146,20110709,1815,7,
466146,20110709,1261,7,
466146,20110711,1815,4,
466146,20110712,1815,17,
466146,20110712,1261,4,
466146,20110713,1815,15,
466146,20110713,1261,8,
466146,20110714,1815,15,
466146,20110714,1261,5,
466146,20110715,1815,13,
466146,20110715,1261,5,
466146,20110716,1815,7,
466146,20110716,1261,4,
466146,20110718,1815,1,
466146,20110718,1261,7,
466146,20110719,1815,15,
466146,20110719,1261,4,
466146,20110720,1815,15,
466146,20110720,1261,20,
466146,20110721,1815,10,
466146,20110721,1261,8,
466146,20110722,1815,24,
466146,20110722,1261,11,
466146,20110725,1815,7,
466146,20110725,1261,1,
466146,20110726,1815,10,
466146,20110727,1815,12,
466146,20110727,1261,2,
466146,20110728,1261,1,
466146,20110729,1815,22,
466146,20110729,1261,9,
466146,20110730,1815,5,
466146,20110730,1261,2,
466139,20110324,1242,2,
466139,20110324,1041,4,
466139,20110324,1261,2,
466139,20110527,1242,5,
466139,20110527,1815,1,
466139,20110527,1041,3,
466138,20110224,1041,1,
466138,20110228,1041,1,
466138,20110307,1041,1,
466138,20110401,1041,87,
466138,20110401,1797,5,
466138,20110627,1261,1,
466137,20110322,1041,90,
466137,20110322,1797,2,
466137,20110322,1261,1,
466137,20110420,1041,9,
466137,20110701,1692,2,
466137,20110701,1041,15,
466137,20110701,1261,1,
466136,20110216,1041,1,
466136,20110402,1041,1,
466136,20110622,1041,1,
466136,20110720,1041,1,
466135,20110114,1815,9,
466135,20110205,1815,24,
466135,20110224,1815,10,
466135,20110317,1815,8,
466135,20110327,1815,5,
466135,20110327,1041,2,
466135,20110409,1815,17,
466135,20110409,1041,2,
466135,20110427,1815,6,
466135,20110507,1815,8,
466135,20110513,1815,1,
466135,20110614,1815,12,
466135,20110614,1692,1,
466135,20110617,1815,9,
466135,20110617,1692,6,
466135,20110617,1041,4,
466135,20110621,1815,1,
466135,20110704,1815,3,
466135,20110708,1815,1,
466135,20110708,1692,1,
466135,20110714,1815,1,
466135,20110719,1815,6,
466135,20110723,1815,1,
466135,20110731,1815,4,
466135,20110731,1041,1,
466134,20110107,1373,1,
466134,20110125,1373,1,
466134,20110128,1692,1,
466134,20110225,1373,1,
466134,20110308,1373,1,
466134,20110401,1692,1,
466134,20110429,1373,1,
466134,20110503,1373,1,
466134,20110506,1815,2,
466134,20110527,1815,1,
466134,20110603,1692,1,
466134,20110610,1815,1,
466134,20110610,1373,1,
466133,20110104,1373,1,
466133,20110106,1815,1,
466133,20110106,1261,1,
466133,20110108,1815,1,
466133,20110108,1373,1,
466133,20110111,1261,1,
466133,20110113,1815,1,
466133,20110115,1815,1,
466133,20110118,1815,1,
466133,20110122,1815,1,
466133,20110122,1261,2,
466133,20110122,1373,12,
466133,20110125,1261,1,
466133,20110127,1815,1,
466133,20110129,1815,2,
466133,20110201,1815,1,
466133,20110208,1373,1,
466133,20110210,1373,1,
466133,20110212,1815,5,
466133,20110215,1815,6,
466133,20110215,1692,1,
466133,20110215,1261,1,
466133,20110215,1373,1,
466133,20110217,1815,1,
466133,20110217,1261,1,
466133,20110217,1373,1,
466133,20110219,1373,1,
466133,20110222,1815,1,
466133,20110224,1815,1,
466133,20110226,1373,1,
466133,20110303,1815,1,
466133,20110305,1261,1,
466133,20110308,1261,1,
466133,20110310,1815,2,
466133,20110310,1373,3,
466133,20110312,1815,1,
466133,20110312,1373,1,
466133,20110315,1815,1,
466133,20110317,1373,2,
466133,20110319,1373,1,
466133,20110322,1373,1,
466133,20110324,1815,1,
466133,20110324,1373,1,
466133,20110329,1261,2,
466133,20110331,1815,1,
466133,20110331,1373,3,
466133,20110402,1815,1,
466133,20110405,1261,1,
466133,20110407,1815,1,
466133,20110407,1261,1,
466133,20110409,1815,2,
466133,20110412,1815,1,
466133,20110414,1261,1,
466133,20110414,1373,1,
466133,20110416,1373,5,
466133,20110419,1815,1,
466133,20110421,1815,1,
466133,20110423,1815,1,
466133,20110423,1373,1,
466133,20110426,1261,1,
466133,20110428,1815,1,
466133,20110430,1815,1,
466133,20110503,1815,1,
466133,20110507,1815,2,
466133,20110512,1815,1,
466133,20110514,1373,4,
466133,20110520,1815,1,
466133,20110520,1692,3,
466133,20110526,1815,2,
466133,20110530,1815,1,
466133,20110607,1373,4,
466133,20110614,1815,2,
466133,20110614,1692,2,
466133,20110614,1373,2,
466133,20110630,1815,2,
466133,20110705,1815,1,
466133,20110705,1261,2,
466133,20110721,1815,6,
466133,20110721,1692,1,
466133,20110721,1261,2,
466133,20110721,1373,3,
466133,20110728,1815,2,
466132,20110119,1692,2,
466132,20110128,1692,1,
466132,20110201,1692,1,
466132,20110209,1373,1,
466132,20110216,1692,1,
466132,20110219,1815,1,
466132,20110223,1692,1,
466132,20110302,1692,1,
466132,20110323,1373,1,
466132,20110330,1373,2,
466132,20110406,1692,1,
466132,20110413,1815,2,
466132,20110413,1373,1,
466132,20110427,1261,1,
466132,20110430,1373,1,
466132,20110502,1373,1,
466132,20110511,1373,1,
466132,20110518,1692,2,
466132,20110520,1815,5,
466132,20110520,1373,2,
466132,20110608,1373,1,
466132,20110615,1692,1,
466132,20110617,1692,1,
466132,20110713,1692,1,
466132,20110716,1692,2,
466132,20110719,1373,1,
466131,20110104,1815,9,
466131,20110104,1692,4,
466131,20110111,1692,2,
466131,20110112,1815,9,
466131,20110125,1815,8,
466131,20110125,1692,4,
466131,20110201,1815,4,
466131,20110201,1692,4,
466131,20110214,1815,10,
466131,20110214,1692,9,
466131,20110222,1815,17,
466131,20110222,1692,8,
466131,20110228,1815,5,
466131,20110228,1692,4,
466131,20110308,1815,9,
466131,20110308,1692,2,
466131,20110315,1815,5,
466131,20110315,1692,4,
466131,20110322,1815,6,
466131,20110322,1692,5,
466131,20110329,1815,4,
466131,20110329,1692,2,
466131,20110404,1815,5,
466131,20110404,1692,2,
466131,20110411,1815,5,
466131,20110412,1692,2,
466131,20110419,1815,3,
466131,20110419,1692,4,
466131,20110425,1815,4,
466131,20110425,1692,4,
466131,20110502,1815,7,
466131,20110502,1692,3,
466131,20110509,1815,4,
466131,20110509,1692,4,
466131,20110516,1815,7,
466131,20110516,1692,3,
466131,20110523,1815,3,
466131,20110523,1692,4,
466131,20110531,1815,6,
466131,20110531,1692,3,
466131,20110608,1815,5,
466131,20110608,1692,3,
466131,20110613,1692,1,
466131,20110620,1815,4,
466131,20110620,1692,3,
466131,20110627,1815,2,
466131,20110627,1692,4,
466131,20110704,1815,6,
466131,20110704,1692,5,
466131,20110712,1815,5,
466131,20110712,1692,3,
466131,20110718,1815,9,
466130,20110114,1041,2,
466130,20110225,1815,1,
466130,20110225,1041,2,
466130,20110225,1878,1,
466130,20110318,1815,1,
466130,20110318,1041,22,
466130,20110420,1815,1,
466130,20110420,1041,117,
466130,20110420,1878,4,
466130,20110518,1041,2,
466130,20110523,1041,36,
466130,20110523,1878,7,
466130,20110527,1041,2,
466130,20110608,1041,8,
466130,20110617,1815,1,
466130,20110617,1041,11,
466130,20110622,1041,5,
466130,20110701,1041,2,
466130,20110708,1815,1,
466130,20110708,1041,1,
466130,20110722,1041,2,
466129,20110129,1373,1,
466126,20110118,1692,1,
466126,20110122,1815,3,
466126,20110122,1692,1,
466126,20110226,1815,3,
466126,20110226,1373,1,
466126,20110324,1815,1,
466126,20110402,1815,2,
466126,20110402,1692,1,
466126,20110412,1815,1,
466126,20110526,1692,1,
466126,20110618,1692,2,
466126,20110723,1692,1,
466126,20110727,1692,1,
466126,20110730,1815,1,
466126,20110730,1261,1,
466124,20110105,1815,9,
466124,20110105,1692,10,
466124,20110112,1815,11,
466124,20110112,1692,18,
466124,20110112,1041,1,
466124,20110119,1815,10,
466124,20110119,1692,16,
466124,20110126,1815,11,
466124,20110126,1692,8,
466124,20110211,1815,21,
466124,20110211,1692,26,
466124,20110211,1041,1,
466124,20110218,1815,27,
466124,20110218,1656,1,
466124,20110218,1692,18,
466124,20110218,1041,1,
466124,20110225,1815,10,
466124,20110225,1692,16,
466124,20110302,1815,10,
466124,20110302,1692,7,
466124,20110316,1815,18,
466124,20110316,1692,20,
466124,20110323,1815,11,
466124,20110323,1692,12,
466124,20110331,1815,10,
466124,20110331,1692,12,
466124,20110406,1815,9,
466124,20110406,1692,7,
466124,20110415,1815,13,
466124,20110415,1692,21,
466124,20110422,1815,19,
466124,20110422,1692,11,
466124,20110422,1041,1,
466124,20110428,1815,8,
466124,20110428,1692,10,
466124,20110504,1815,11,
466124,20110504,1692,9,
466124,20110511,1815,13,
466124,20110511,1692,11,
466124,20110518,1815,19,
466124,20110518,1692,17,
466124,20110525,1815,15,
466124,20110525,1692,11,
466124,20110601,1815,9,
466124,20110601,1692,14,
466124,20110608,1815,16,
466124,20110608,1692,13,
466124,20110615,1815,14,
466124,20110615,1692,10,
466124,20110622,1815,14,
466124,20110622,1692,14,
466124,20110629,1815,11,
466124,20110629,1692,17,
466124,20110708,1815,16,
466124,20110708,1692,23,
466124,20110713,1815,8,
466124,20110713,1692,7,
466124,20110722,1815,20,
466124,20110722,1692,19,
466124,20110727,1815,7,
466124,20110727,1692,4,
466123,20110121,1815,6,
466123,20110128,1815,4,
466123,20110211,1815,2,
466123,20110218,1815,1,
466123,20110225,1815,5,
466123,20110311,1815,3,
466123,20110318,1815,1,
466123,20110408,1815,3,
466123,20110513,1815,2,
466123,20110527,1815,3,
466123,20110617,1815,8,
466123,20110624,1815,4,
466123,20110722,1815,2,
466119,20110127,1815,14,
