코드,발송일,유형코드,수량,
466184,20101130,1041,1,
466184,20101202,1041,4,
466184,20101204,1815,1,
466184,20101207,1041,1,
466184,20101209,1041,13,
466184,20101211,1815,1,
466184,20101214,1041,1,
466184,20101216,1041,28,
466184,20101221,1041,1,
466184,20101223,1041,12,
466184,20101228,1815,1,
466184,20101229,1815,1,
466184,20101231,1041,60,
466183,20100816,1041,3,
466183,20100929,1041,3,
466183,20101015,1041,1,
466183,20101126,1041,1,
466182,20100909,1878,1,
466178,20101009,1878,1,
466178,20101009,1627,2,
466172,20100810,1815,3,
466172,20100812,1815,1,
466172,20100814,1815,2,
466172,20100819,1815,4,
466172,20100821,1815,2,
466172,20100824,1815,1,
466172,20100826,1815,1,
466172,20100831,1815,1,
466172,20100902,1815,1,
466172,20100904,1815,1,
466172,20100909,1815,3,
466172,20100911,1815,1,
466172,20100914,1815,1,
466172,20100916,1815,1,
466172,20100928,1815,2,
466172,20101002,1815,1,
466172,20101005,1815,1,
466172,20101007,1815,1,
466172,20101009,1815,1,
466172,20101014,1815,4,
466172,20101016,1815,2,
466172,20101019,1815,1,
466172,20101021,1815,1,
466172,20101028,1815,5,
466172,20101030,1815,1,
466172,20101104,1815,2,
466172,20101106,1815,1,
466172,20101109,1815,2,
466172,20101113,1815,1,
466172,20101118,1815,5,
466172,20101123,1815,4,
466172,20101125,1815,1,
466172,20101130,1815,2,
466172,20101207,1815,4,
466172,20101214,1815,4,
466172,20101216,1815,1,
466172,20101221,1815,2,
466172,20101223,1815,1,
466163,20100909,1815,13,
466161,20100817,1815,1,
466161,20100817,1692,2,
466161,20100909,1815,2,
466161,20100909,1692,6,
466161,20101005,1815,2,
466161,20101021,1815,3,
466161,20101021,1692,2,
466161,20101102,1815,1,
466161,20101125,1815,2,
466161,20101125,1692,2,
466161,20101225,1815,2,
466160,20100806,1692,4,
466160,20100903,1692,6,
466160,20100917,1692,4,
466160,20101001,1692,5,
466160,20101019,1692,4,
466160,20101102,1692,1,
466160,20101109,1692,1,
466160,20101130,1692,1,
466160,20101221,1692,2,
466158,20100803,1853,1,
466158,20100806,1815,1,
466158,20100810,1815,1,
466158,20100814,1815,1,
466158,20100817,1815,1,
466158,20100819,1692,1,
466158,20100821,1815,1,
466158,20100824,1853,1,
466158,20100828,1853,1,
466158,20100829,1396,1,
466158,20100831,1853,1,
466158,20100902,1815,1,
466158,20100904,1815,1,
466158,20100907,1853,1,
466158,20100909,1815,1,
466158,20100911,1815,1,
466158,20100914,1815,1,
466158,20100916,1853,1,
466158,20100916,1041,1,
466158,20100919,1815,1,
466158,20100920,1815,1,
466158,20100921,1815,1,
466158,20100925,1815,1,
466158,20100926,1815,1,
466158,20100928,1853,1,
466158,20100930,1815,1,
466158,20101002,1815,1,
466158,20101005,1815,1,
466158,20101007,1853,1,
466158,20101009,1815,1,
466158,20101012,1853,2,
466158,20101014,1815,1,
466158,20101016,1853,1,
466158,20101019,1815,1,
466158,20101021,1815,1,
466158,20101023,1815,1,
466158,20101026,1815,1,
466158,20101028,1815,1,
466158,20101030,1815,1,
466158,20101031,1815,1,
466158,20101102,1815,1,
466158,20101106,1815,1,
466158,20101109,1815,1,
466158,20101111,1815,1,
466158,20101113,1815,1,
466158,20101116,1853,1,
466158,20101118,1815,1,
466158,20101120,1815,1,
466158,20101123,1815,1,
466158,20101125,1853,1,
466158,20101127,1815,1,
466158,20101128,1815,1,
466158,20101130,1815,1,
466158,20101202,1815,1,
466158,20101204,1815,4,
466158,20101207,1815,6,
466158,20101209,1815,4,
466158,20101211,1815,3,
466158,20101214,1815,3,
466158,20101216,1815,1,
466158,20101218,1815,5,
466158,20101221,1815,3,
466158,20101223,1815,4,
466158,20101225,1815,1,
466158,20101228,1815,1,
466158,20101230,1815,4,
466156,20101021,1815,1,
466151,20100807,1815,1,
466151,20100812,1815,1,
466151,20100819,1815,1,
466151,20100828,1815,1,
466151,20100903,1815,1,
466151,20100910,1815,1,
466151,20100920,1815,1,
466151,20101005,1815,1,
466151,20101005,1692,1,
466151,20101011,1815,1,
466151,20101020,1815,4,
466151,20101027,1815,5,
466151,20101030,1815,1,
466151,20101101,1815,1,
466151,20101106,1815,1,
466151,20101109,1815,2,
466151,20101110,1815,1,
466151,20101110,1692,1,
466151,20101115,1815,1,
466151,20101116,1692,1,
466151,20101120,1815,1,
466151,20101122,1815,1,
466151,20101203,1815,1,
466151,20101209,1815,1,
466151,20101215,1815,1,
466151,20101221,1815,1,
466151,20101228,1815,1,
466151,20101231,1815,1,
466150,20100913,1041,1,
466149,20100804,1373,8,
466149,20100813,1373,10,
466149,20100819,1373,3,
466149,20100820,1373,6,
466149,20100821,1815,0,
466149,20100827,1373,10,
466149,20100828,1373,7,
466149,20100906,1373,11,
466149,20100909,1373,5,
466149,20100910,1373,1,
466149,20100915,1373,8,
466149,20100918,1373,10,
466149,20101002,1373,9,
466149,20101007,1373,9,
466149,20101016,1373,8,
466149,20101018,1373,3,
466149,20101022,1373,14,
466149,20101029,1373,5,
466149,20101105,1373,15,
466149,20101113,1373,10,
466149,20101119,1373,14,
466149,20101123,1373,13,
466149,20101129,1373,2,
466149,20101130,1373,11,
466149,20101203,1373,2,
466149,20101207,1373,12,
466149,20101214,1373,14,
466149,20101216,1373,3,
466149,20101217,1373,11,
466149,20101223,1373,14,
466149,20101229,1373,10,
466148,20100830,1373,12,
466148,20101109,1373,26,
466148,20101203,1373,8,
466146,20100802,1815,3,
466146,20100802,1261,2,
466146,20100803,1815,7,
466146,20100804,1815,6,
466146,20100804,1261,4,
466146,20100805,1815,16,
466146,20100805,1261,3,
466146,20100806,1815,21,
466146,20100806,1261,8,
466146,20100807,1815,28,
466146,20100807,1261,6,
466146,20100810,1815,21,
466146,20100810,1261,14,
466146,20100811,1815,9,
466146,20100811,1261,5,
466146,20100812,1815,21,
466146,20100812,1261,2,
466146,20100813,1396,1,
466146,20100813,1815,18,
466146,20100813,1261,9,
466146,20100814,1815,7,
466146,20100814,1261,3,
466146,20100816,1815,3,
466146,20100816,1261,2,
466146,20100817,1815,15,
466146,20100817,1261,11,
466146,20100818,1815,16,
466146,20100818,1261,11,
466146,20100819,1815,13,
466146,20100819,1656,1,
466146,20100819,1261,6,
466146,20100820,1815,18,
466146,20100820,1261,5,
466146,20100821,1815,19,
466146,20100821,1261,7,
466146,20100823,1815,4,
466146,20100823,1261,1,
466146,20100824,1815,10,
466146,20100824,1261,8,
466146,20100825,1815,15,
466146,20100825,1261,3,
466146,20100826,1815,6,
466146,20100826,1261,6,
466146,20100827,1815,33,
466146,20100827,1656,1,
466146,20100827,1261,23,
466146,20100828,1815,3,
466146,20100828,1261,3,
466146,20100830,1815,6,
466146,20100830,1261,4,
466146,20100831,1815,9,
466146,20100831,1261,4,
466146,20100901,1815,8,
466146,20100901,1261,6,
466146,20100902,1396,1,
466146,20100902,1815,7,
466146,20100902,1261,2,
466146,20100903,1815,26,
466146,20100903,1261,20,
466146,20100904,1815,9,
466146,20100904,1261,2,
466146,20100906,1815,10,
466146,20100906,1261,5,
466146,20100907,1815,22,
466146,20100907,1656,1,
466146,20100907,1261,18,
466146,20100908,1815,26,
466146,20100908,1261,10,
466146,20100909,1815,11,
466146,20100909,1261,15,
466146,20100910,1815,12,
466146,20100910,1261,11,
466146,20100911,1396,1,
466146,20100911,1815,13,
466146,20100911,1261,4,
466146,20100913,1815,9,
466146,20100913,1261,12,
466146,20100914,1815,17,
466146,20100914,1261,7,
466146,20100915,1396,1,
466146,20100915,1815,2,
466146,20100915,1261,10,
466146,20100916,1815,8,
466146,20100916,1261,6,
466146,20100917,1815,16,
466146,20100917,1261,6,
466146,20100918,1815,20,
466146,20100918,1261,36,
466146,20100920,1815,10,
466146,20100920,1261,1,
466146,20100924,1815,6,
466146,20100924,1261,8,
466146,20100927,1815,20,
466146,20100927,1261,10,
466146,20100928,1815,8,
466146,20100928,1261,3,
466146,20100929,1815,13,
466146,20100929,1261,5,
466146,20100930,1815,12,
466146,20100930,1261,10,
466146,20101001,1815,5,
466146,20101001,1261,1,
466146,20101002,1815,12,
466146,20101002,1261,15,
466146,20101004,1261,1,
466146,20101005,1815,12,
466146,20101005,1261,6,
466146,20101006,1815,19,
466146,20101006,1261,13,
466146,20101007,1815,6,
466146,20101007,1261,4,
466146,20101008,1815,13,
466146,20101008,1261,4,
466146,20101009,1396,1,
466146,20101009,1815,16,
466146,20101009,1656,1,
466146,20101009,1261,6,
466146,20101011,1396,1,
466146,20101011,1815,7,
466146,20101011,1261,5,
466146,20101012,1815,22,
466146,20101012,1261,22,
466146,20101013,1815,18,
466146,20101013,1261,3,
466146,20101014,1815,10,
466146,20101014,1261,9,
466146,20101015,1815,9,
466146,20101015,1261,17,
466146,20101016,1815,8,
466146,20101016,1261,7,
466146,20101018,1815,8,
466146,20101019,1815,3,
466146,20101019,1261,2,
466146,20101020,1815,17,
466146,20101020,1261,11,
466146,20101021,1815,17,
466146,20101021,1041,2,
466146,20101021,1261,7,
466146,20101022,1815,10,
466146,20101022,1261,8,
466146,20101023,1815,1,
466146,20101025,1815,4,
466146,20101025,1261,4,
466146,20101026,1815,39,
466146,20101026,1261,2,
466146,20101027,1815,21,
466146,20101027,1261,13,
466146,20101028,1815,35,
466146,20101028,1261,6,
466146,20101029,1815,20,
466146,20101029,1261,5,
466146,20101030,1815,28,
466146,20101030,1261,12,
466146,20101101,1815,5,
466146,20101101,1261,3,
466146,20101102,1815,9,
466146,20101102,1261,9,
466146,20101103,1815,16,
466146,20101103,1261,12,
466146,20101104,1815,13,
466146,20101104,1261,20,
466146,20101105,1815,8,
466146,20101105,1261,7,
466146,20101106,1815,14,
466146,20101106,1261,10,
466146,20101108,1815,14,
466146,20101108,1261,2,
466146,20101109,1815,17,
466146,20101109,1261,6,
466146,20101110,1815,11,
466146,20101110,1261,15,
466146,20101111,1815,10,
466146,20101111,1261,7,
466146,20101112,1815,7,
466146,20101112,1261,3,
466146,20101113,1815,17,
466146,20101113,1261,11,
466146,20101115,1815,5,
466146,20101116,1815,12,
466146,20101116,1261,4,
466146,20101117,1815,25,
466146,20101117,1261,4,
466146,20101118,1815,7,
466146,20101118,1261,3,
466146,20101119,1815,19,
466146,20101119,1261,13,
466146,20101120,1815,11,
466146,20101120,1261,3,
466146,20101122,1815,6,
466146,20101122,1261,4,
466146,20101123,1815,8,
466146,20101123,1261,5,
466146,20101124,1815,13,
466146,20101124,1261,8,
466146,20101125,1815,27,
466146,20101125,1261,17,
466146,20101126,1815,14,
466146,20101126,1261,4,
466146,20101127,1815,6,
466146,20101127,1261,7,
466146,20101129,1815,9,
466146,20101129,1261,10,
466146,20101130,1815,13,
466146,20101130,1261,7,
466146,20101201,1815,6,
466146,20101201,1261,12,
466146,20101202,1815,13,
466146,20101202,1261,13,
466146,20101203,1815,12,
466146,20101203,1261,5,
466146,20101204,1815,17,
466146,20101204,1261,5,
466146,20101207,1815,5,
466146,20101207,1261,1,
466146,20101208,1815,21,
466146,20101208,1261,12,
466146,20101209,1815,11,
466146,20101209,1261,11,
466146,20101210,1815,13,
466146,20101210,1261,3,
466146,20101211,1396,1,
466146,20101211,1815,14,
466146,20101211,1261,8,
466146,20101213,1815,4,
466146,20101213,1261,6,
466146,20101214,1815,9,
466146,20101214,1261,5,
466146,20101215,1396,1,
466146,20101215,1815,10,
466146,20101215,1261,11,
466146,20101216,1815,14,
466146,20101216,1261,4,
466146,20101217,1815,11,
466146,20101217,1261,6,
466146,20101218,1815,11,
466146,20101218,1261,5,
466146,20101220,1815,6,
466146,20101220,1261,15,
466146,20101221,1815,16,
466146,20101221,1261,10,
466146,20101222,1815,6,
466146,20101222,1261,5,
466146,20101223,1815,12,
466146,20101223,1656,1,
466146,20101223,1261,4,
466146,20101224,1815,24,
466146,20101224,1261,10,
466146,20101227,1815,1,
466146,20101228,1815,18,
466146,20101228,1261,9,
466146,20101229,1815,10,
466146,20101229,1261,9,
466146,20101230,1815,10,
466146,20101230,1041,1,
466146,20101230,1261,7,
466138,20101028,1041,1,
466138,20101202,1692,1,
466137,20100831,1041,11,
466137,20100831,1797,4,
466137,20100831,1261,13,
466137,20101118,1025,1,
466137,20101118,1041,17,
466137,20101118,1261,3,
466136,20101020,1041,1,
466135,20100803,1815,5,
466135,20100803,1692,1,
466135,20100803,1041,1,
466135,20100818,1815,11,
466135,20100818,1041,5,
466135,20100906,1041,1,
466135,20100920,1815,7,
466135,20100920,1041,7,
466135,20101012,1815,17,
466135,20101012,1041,3,
466135,20101026,1815,6,
466135,20101122,1815,7,
466135,20101122,1692,1,
466135,20101127,1815,12,
466135,20101127,1692,1,
466135,20101127,1041,1,
466135,20101213,1815,5,
466135,20101231,1815,20,
466134,20100820,1815,1,
466134,20100820,1692,1,
466134,20100928,1815,1,
466134,20100928,1373,1,
466134,20101001,1373,1,
466134,20101005,1815,1,
466134,20101022,1373,1,
466134,20101029,1815,1,
466134,20101105,1692,1,
466134,20101112,1373,1,
466134,20101116,1692,1,
466134,20101119,1373,1,
466134,20101123,1373,1,
466133,20100803,1815,1,
466133,20100805,1373,2,
466133,20100807,1815,1,
466133,20100810,1815,2,
466133,20100812,1815,3,
466133,20100814,1815,1,
466133,20100814,1692,1,
466133,20100817,1815,1,
466133,20100819,1373,2,
466133,20100821,1815,1,
466133,20100824,1815,1,
466133,20100826,1261,1,
466133,20100828,1373,1,
466133,20100831,1815,1,
466133,20100902,1815,1,
466133,20100904,1261,1,
466133,20100907,1815,1,
466133,20100909,1692,1,
466133,20100911,1815,1,
466133,20100914,1261,1,
466133,20100916,1815,1,
466133,20100918,1815,3,
466133,20100925,1815,1,
466133,20100928,1815,1,
466133,20100930,1815,1,
466133,20101002,1815,1,
466133,20101005,1815,1,
466133,20101007,1815,1,
466133,20101009,1373,1,
466133,20101012,1815,1,
466133,20101012,1373,1,
466133,20101014,1815,1,
466133,20101016,1815,1,
466133,20101016,1261,6,
466133,20101016,1373,5,
466133,20101019,1815,1,
466133,20101021,1815,1,
466133,20101023,1815,1,
466133,20101026,1815,1,
466133,20101028,1815,1,
466133,20101030,1815,1,
466133,20101102,1815,1,
466133,20101104,1815,1,
466133,20101106,1373,6,
466133,20101109,1815,1,
466133,20101111,1815,1,
466133,20101113,1815,1,
466133,20101116,1815,1,
466133,20101116,1261,5,
466133,20101116,1373,2,
466133,20101118,1373,1,
466133,20101120,1261,1,
466133,20101123,1815,1,
466133,20101125,1815,1,
466133,20101127,1373,2,
466133,20101130,1815,1,
466133,20101202,1692,1,
466133,20101204,1815,1,
466133,20101207,1815,1,
466133,20101209,1815,1,
466133,20101209,1261,1,
466133,20101209,1373,1,
466133,20101211,1373,1,
466133,20101214,1815,1,
466133,20101216,1815,1,
466133,20101218,1261,1,
466133,20101221,1373,2,
466133,20101223,1373,1,
466133,20101228,1815,1,
466133,20101230,1815,1,
466132,20100806,1815,1,
466132,20100811,1815,1,
466132,20100818,1692,1,
466132,20100820,1815,1,
466132,20100827,1692,1,
466132,20100831,1815,1,
466132,20100903,1815,1,
466132,20100930,1815,1,
466132,20101029,1692,3,
466132,20101110,1692,1,
466132,20101119,1373,1,
466132,20101120,1692,2,
466132,20101124,1355,1,
466132,20101203,1692,1,
466132,20101210,1692,1,
466132,20101220,1692,1,
466132,20101229,1692,1,
466131,20100804,1815,3,
466131,20100804,1692,2,
466131,20100811,1815,5,
466131,20100811,1692,1,
466131,20100818,1815,10,
466131,20100818,1692,4,
466131,20100825,1815,6,
466131,20100825,1692,2,
466131,20100901,1815,2,
466131,20100901,1692,2,
466131,20100901,1878,1,
466131,20100908,1815,5,
466131,20100908,1692,6,
466131,20100914,1815,5,
466131,20100914,1692,3,
466131,20101004,1815,11,
466131,20101004,1692,8,
466131,20101012,1815,6,
466131,20101012,1692,4,
466131,20101019,1815,6,
466131,20101019,1692,2,
466131,20101019,1878,1,
466131,20101026,1815,7,
466131,20101026,1692,5,
466131,20101102,1815,5,
466131,20101102,1692,1,
466131,20101109,1815,6,
466131,20101109,1692,4,
466131,20101116,1815,4,
466131,20101116,1692,5,
466131,20101116,1878,1,
466131,20101124,1815,6,
466131,20101124,1692,4,
466131,20101201,1815,2,
466131,20101201,1692,1,
466131,20101208,1815,6,
466131,20101208,1692,4,
466131,20101215,1815,3,
466131,20101215,1692,4,
466131,20101221,1815,5,
466131,20101221,1692,4,
466130,20100820,1041,20,
466130,20100827,1025,1,
466130,20100827,1041,29,
466130,20101112,1815,1,
466130,20101112,1041,13,
466130,20101112,1878,11,
466129,20100824,1091,1,
466126,20100805,1815,1,
466126,20100807,1815,2,
466126,20100807,1692,4,
466126,20100821,1815,0,
466126,20100825,1815,1,
466126,20100828,1815,5,
466126,20100828,1692,1,
466126,20100828,1373,1,
466126,20100902,1815,1,
466126,20100916,1815,1,
466126,20100925,1815,3,
466126,20101012,1815,1,
466126,20101014,1815,1,
466126,20101102,1815,2,
466126,20101111,1815,1,
466126,20101127,1815,2,
466126,20101202,1815,1,
466126,20101202,1692,1,
466125,20100804,1692,1,
466125,20100910,1878,1,
466125,20101224,1692,5,
466124,20100806,1815,7,
466124,20100806,1692,29,
466124,20100814,1815,3,
466124,20100814,1692,19,
466124,20100821,1815,8,
466124,20100821,1692,17,
466124,20100828,1815,6,
466124,20100828,1692,24,
466124,20100904,1815,5,
466124,20100904,1692,28,
466124,20100911,1815,4,
466124,20100911,1692,16,
466124,20100917,1815,11,
466124,20100917,1692,16,
466124,20100925,1355,6,
466124,20101004,1815,5,
466124,20101004,1692,31,
466124,20101009,1815,3,
466124,20101009,1692,18,
466124,20101009,1041,1,
466124,20101019,1815,6,
466124,20101019,1692,16,
466124,20101019,1041,1,
466124,20101023,1815,3,
466124,20101023,1692,6,
466124,20101023,1041,1,
466124,20101030,1815,5,
466124,20101030,1692,8,
466124,20101106,1815,19,
466124,20101106,1692,6,
466124,20101113,1815,6,
466124,20101113,1692,21,
466124,20101127,1815,12,
466124,20101127,1692,26,
466124,20101204,1815,8,
466124,20101204,1692,11,
466124,20101211,1815,6,
466124,20101211,1692,12,
466124,20101215,1815,1,
466124,20101215,1692,8,
466124,20101222,1815,6,
466124,20101222,1692,12,
466124,20101229,1815,8,
466124,20101229,1692,20,
466123,20100806,1815,4,
466123,20100813,1815,1,
466123,20100903,1815,11,
466123,20100910,1815,12,
466123,20100924,1815,6,
466123,20101015,1815,3,
466123,20101029,1815,10,
466123,20101111,1815,3,
466123,20101119,1815,2,
466123,20101126,1815,2,
466123,20101224,1815,5,
466119,20100802,1041,5,
466119,20100812,1815,1,
466119,20100812,1041,11,
466119,20100819,1041,6,
466119,20100830,1041,2,
466119,20100906,1041,5,
466119,20100913,1815,13,
466119,20100927,1041,3,
466119,20101011,1815,1,
466119,20101011,1041,4,
466119,20101028,1815,1,
466119,20101028,1041,11,
466119,20101104,1815,1,
466119,20101104,1041,1,
466119,20101111,1041,3,
466119,20101129,1041,5,
466119,20101213,1041,2,
466119,20101230,1815,1,
466118,20100806,1815,3,
466118,20100813,1815,14,
466118,20100826,1815,12,
466118,20100913,1815,10,
466118,20100920,1815,8,
466118,20100930,1815,8,
466118,20101007,1815,7,
466118,20101019,1815,12,
466118,20101028,1815,11,
466118,20101118,1815,19,
466118,20101126,1815,11,
466118,20101223,1815,24,
466116,20100802,1692,1,
466116,20100803,1815,2,
466116,20100804,1692,2,
466116,20100805,1815,1,
466116,20100806,1815,1,
466116,20100806,1692,2,
466116,20100810,1815,2,
466116,20100810,1692,3,
466116,20100813,1692,3,
466116,20100816,1815,2,
466116,20100816,1692,1,
466116,20100817,1692,4,
466116,20100818,1815,1,
466116,20100818,1692,1,
466116,20100820,1815,1,
466116,20100820,1692,5,
466116,20100823,1815,2,
466116,20100823,1692,1,
466116,20100824,1815,4,
466116,20100824,1692,1,
466116,20100825,1815,1,
466116,20100825,1692,2,
466116,20100827,1692,1,
466116,20100830,1815,1,
466116,20100830,1692,1,
466116,20100831,1692,1,
466116,20100901,1692,1,
466116,20100902,1692,2,
466116,20100903,1692,1,
466116,20100906,1815,1,
466116,20100906,1692,5,
466116,20100907,1815,2,
466116,20100908,1692,1,
466116,20100909,1815,2,
466116,20100909,1692,1,
466116,20100910,1815,1,
466116,20100910,1692,2,
466116,20100913,1815,1,
466116,20100913,1692,1,
466116,20100914,1815,1,
466116,20100914,1692,1,
466116,20100915,1815,2,
466116,20100916,1815,3,
466116,20100916,1692,2,
466116,20100924,1815,3,
466116,20100927,1815,1,
466116,20100928,1815,1,
466116,20100928,1692,2,
466116,20100929,1815,5,
466116,20100929,1692,2,
466116,20100930,1815,1,
466116,20101004,1815,1,
466116,20101004,1692,4,
466116,20101005,1815,1,
466116,20101005,1692,1,
466116,20101006,1692,3,
466116,20101007,1815,2,
466116,20101007,1692,2,
466116,20101008,1815,1,
466116,20101011,1815,1,
466116,20101011,1692,1,
466116,20101014,1692,1,
466116,20101018,1815,2,
466116,20101018,1692,1,
466116,20101025,1692,3,
466116,20101026,1692,1,
466116,20101026,1041,1,
466116,20101027,1815,1,
466116,20101027,1692,1,
466116,20101028,1692,3,
466116,20101029,1692,2,
466116,20101101,1692,2,
466116,20101102,1815,1,
466116,20101102,1692,3,
466116,20101104,1815,1,
466116,20101104,1692,2,
466116,20101105,1815,1,
466116,20101105,1692,1,
466116,20101108,1815,1,
466116,20101108,1692,1,
466116,20101115,1815,1,
466116,20101115,1692,1,
466116,20101118,1692,6,
466116,20101119,1692,3,
466116,20101122,1815,1,
466116,20101122,1692,2,
466116,20101123,1692,1,
466116,20101124,1815,1,
466116,20101129,1815,2,
466116,20101129,1692,5,
466116,20101130,1692,4,
466116,20101202,1692,4,
466116,20101203,1692,2,
466116,20101206,1815,1,
466116,20101206,1692,3,
466116,20101208,1692,4,
466116,20101210,1815,1,
466116,20101213,1692,2,
466116,20101214,1692,3,
466116,20101215,1692,1,
466116,20101216,1815,1,
466116,20101217,1692,2,
466116,20101220,1815,1,
466116,20101220,1692,5,
466116,20101223,1815,1,
466116,20101224,1815,1,
466116,20101227,1815,1,
466116,20101228,1692,6,
466116,20101230,1692,5,
466115,20100831,1815,6,
466114,20100823,1878,1,
466114,20101005,1878,1,
466114,20101013,1878,1,
466114,20101105,1878,1,
466114,20101229,1878,1,
466113,20100804,1815,1,
466113,20100804,1692,4,
466113,20100811,1815,2,
466113,20100818,1815,2,
466113,20100818,1692,3,
466113,20100825,1692,2,
466113,20100901,1815,2,
466113,20100901,1692,2,
466113,20100908,1692,3,
466113,20100915,1815,2,
466113,20100929,1815,2,
466113,20100929,1692,3,
466113,20101006,1692,2,
466113,20101013,1692,5,
466113,20101020,1692,3,
466113,20101020,1373,2,
466113,20101027,1692,6,
466113,20101103,1692,3,
466113,20101103,1373,1,
466113,20101110,1692,2,
466113,20101117,1692,1,
466113,20101124,1815,2,
466113,20101201,1692,2,
466113,20101208,1692,2,
466113,20101215,1815,1,
466113,20101222,1692,1,
466113,20101229,1692,2,
466112,20100803,1815,7,
466112,20100804,1815,2,
466112,20100805,1815,2,
466112,20100806,1815,4,
466112,20100812,1396,1,
466112,20100812,1815,7,
466112,20100816,1815,6,
466112,20100817,1815,2,
466112,20100818,1815,2,
466112,20100819,1815,3,
466112,20100823,1815,5,
466112,20100825,1815,4,
466112,20100827,1815,5,
466112,20100828,1815,2,
466112,20100830,1815,2,
466112,20100901,1396,1,
466112,20100901,1815,3,
466112,20100902,1815,3,
466112,20100903,1815,3,
466112,20100904,1815,1,
466112,20100906,1815,6,
466112,20100907,1815,2,
466112,20100908,1815,2,
466112,20100909,1815,3,
466112,20100910,1815,2,
466112,20100913,1815,1,
466112,20100914,1815,1,
466112,20100917,1815,1,
466112,20100918,1815,1,
466112,20100920,1815,1,
466112,20100925,1815,4,
466112,20100927,1815,2,
466112,20100928,1815,2,
466112,20100930,1815,3,
466112,20101006,1815,2,
466112,20101009,1815,2,
466112,20101011,1815,4,
466112,20101013,1815,2,
466112,20101016,1815,2,
466112,20101018,1815,2,
466112,20101019,1815,1,
466112,20101020,1815,2,
466112,20101025,1815,2,
466112,20101027,1815,1,
466112,20101030,1815,1,
466112,20101103,1815,3,
466112,20101108,1815,1,
466112,20101109,1815,1,
466112,20101111,1815,3,
466112,20101113,1815,2,
466112,20101118,1815,2,
466112,20101122,1815,2,
466112,20101203,1815,2,
466112,20101222,1815,1,
